u,v,color
133,215,5
133,367,3,2,5
133,368,5,3,2
133,369,3,2,5
133,134,0,3,5
133,39,6
133,40,6
133,370,3,2,5
133,41,6
133,137,3,5,0
133,371,5,2,3
133,372,2,3,5
373,198,5
373,74,5
373,215,5
138,198,5
138,211,3
138,131,2,5,3,0
138,215,5
138,367,3,2,5
138,368,5,3,2
138,369,2,3,5
138,134,0,5,3
138,39,6
138,40,6
138,370,2,5,3
138,41,6
138,137,5,3,0
138,371,5,2,3
138,372,5,2,3
374,199,0
374,375,0
374,376,0
374,80,0
377,199,0
377,375,0
377,378,0
377,379,0
377,57,0
376,199,0
376,375,0
376,80,0
380,199,0
380,375,0
380,378,0
380,379,0
380,57,0
381,200,0
381,382,0
381,383,0
381,384,0
381,385,0
381,318,0
386,200,0
386,382,0
386,383,0
386,384,0
387,200,0
387,192,0
349,200,0
349,314,0
349,388,0
349,42,0
349,192,0
349,389,0
390,200,0
390,382,0
390,383,0
390,384,0
390,391,0
390,392,0
259,200,0
259,393,0
259,332,0
259,308,0
259,394,0
259,395,0
259,396,0
259,268,0
259,309,0
259,382,0
259,397,0
259,398,0
259,191,0
259,171,0
259,314,0
259,64,0
259,325,0
259,399,0
259,388,0
259,42,0
259,400,0
401,393,0
401,205,0
401,208,0
401,216,0
401,221,0
401,227,0
401,229,0
393,192,0
402,206,2
402,333,2
402,219,2
402,55,0
403,206,0
403,219,0
403,404,3,4
403,405,4,3
404,406,3,4
404,407,3,4
404,408,3,4
404,61,0
404,192,0
405,406,4,3
405,407,4,3
405,408,4,3
405,61,0
405,192,0
409,289,0
409,290,0
409,410,0
409,293,0
289,411,0
289,204,0
289,412,2
289,357,0
289,413,0
289,414,0
289,415,0
289,234,0
289,61,0
289,416,0
289,417,0
289,192,2
289,418,0
290,411,0
290,204,0
290,412,2
290,357,0
290,413,0
290,414,0
290,415,0
290,234,0
290,61,0
290,416,0
290,417,0
290,192,2
290,418,0
410,411,0
410,210,2,1
410,419,0
410,420,0
410,418,0
410,421,0
293,411,0
293,204,0
293,412,2
293,357,0
293,413,0
293,414,0
293,415,0
293,234,0
293,61,0
293,416,0
293,417,0
293,192,2
293,418,0
422,7,0
422,8,0
422,170,0
422,9,0
422,16,0
7,5,0
7,59,0
7,8,0
7,9,0
7,12,0
7,15,0
7,63,0
7,378,0
7,379,0
7,423,0
7,424,0
7,21,0
8,5,0
8,59,0
8,9,0
8,12,0
8,15,0
8,63,0
8,378,0
8,379,0
8,16,0
8,423,0
8,424,0
8,21,0
9,5,0
9,59,0
9,12,0
9,63,0
9,378,0
9,379,0
9,16,0
9,423,0
9,21,0
16,5,0
16,59,0
16,12,0
16,63,0
16,378,0
16,379,0
16,423,0
16,21,0
425,203,2
425,4,0
425,49,0
425,170,0
425,426,0
425,427,0
425,132,0
425,428,0
425,85,0
425,429,0
425,430,0
425,431,2
425,432,0
425,21,0
425,433,0
425,434,0
340,435,0
340,313,0
340,220,0
340,436,0
340,437,0
313,211,0
313,438,2
313,220,0
313,316,0
313,317,0
313,436,0
313,439,0
313,36,2
313,321,0
313,440,0
321,312,0
321,314,0
321,316,0
321,317,0
321,239,0
357,353,0
357,190,0
357,354,0
357,360,0
357,31,0
357,441,0
357,361,0
357,95,0
357,362,0
357,442,0
357,443,0
357,195,0
413,74,0,2,1
413,211,0
413,149,0
413,150,0
413,151,0
413,230,1
413,234,1,2,0
413,36,5,6
413,291,0
413,292,0
413,153,0
413,154,0
414,74,1,0,2
414,211,0
414,149,0
414,150,0
414,151,0
414,230,1
414,234,2,0,1
414,36,6,5
414,291,0
414,292,0
414,153,0
414,154,0
415,74,2,1,0
415,211,0
415,149,0
415,150,0
415,151,0
415,230,1
415,234,2,0,1
415,36,6,5
415,291,0
415,292,0
415,153,0
415,154,0
416,74,0,2,1
416,211,0
416,149,0
416,150,0
416,151,0
416,230,1
416,234,1,0,2
416,36,5,6
416,291,0
416,292,0
416,153,0
416,154,0
417,74,0,2,1
417,211,0
417,149,0
417,150,0
417,151,0
417,230,1
417,234,1,0,2
417,36,5,6
417,291,0
417,292,0
417,153,0
417,154,0
444,427,0
444,324,0
444,430,0
324,445,0
324,446,0
324,447,0
324,333,0
324,448,0
324,449,0
324,450,0
324,260,0
324,325,0
324,318,0
324,343,0
324,451,0
324,452,0
324,453,0
324,391,0
324,327,0
324,328,0
324,454,0
324,42,0
324,106,0
324,192,0
324,455,0
324,456,0
457,434,0
434,458,0
434,459,0
434,460,0
434,192,0
163,461,0
163,462,0
462,206,2
462,463,0
462,219,2
462,252,0
145,160,0
145,308,0
145,170,0
145,167,0
145,464,0
145,171,0
145,465,0
167,160,0
167,466,0
167,467,0
167,152,0
464,468,0
464,469,0
464,470,0
464,471,0
464,466,0
464,171,0
464,335,0
464,152,0
464,399,0
464,472,0
464,473,0
464,336,0
464,474,0
464,475,0
464,476,0
248,218,0
248,224,0
248,420,0
248,337,0
420,159,0
420,368,0
420,192,0
337,159,0
337,77,0,2
337,64,2
337,36,2
337,477,0
478,479,0
478,218,0
478,224,0
478,343,0
479,190,0
479,191,0
479,85,0
479,314,0
479,343,0
479,226,0
479,122,0
479,103,0
479,192,0
479,239,0
479,240,0
479,195,0
343,190,0
343,191,0
343,85,0
343,314,0
343,226,0
343,122,0
343,391,0
343,42,0
343,103,0
343,192,0
343,239,0
343,240,0
343,195,0
445,480,0
445,256,0
445,396,0
445,12,0
445,132,0
445,383,0
445,481,0
445,452,0
445,454,0
445,482,0
445,483,0
445,484,0
445,440,0
383,452,0
383,485,0
481,309,0
481,486,0
481,477,0
481,42,0
481,485,0
481,322,0
481,484,0
481,123,0
454,482,0
483,487,0
483,488,0
483,226,0
483,436,0
483,489,0
483,239,0
483,240,0
483,485,0
483,490,0
483,491,0
484,492,0
484,493,0
484,494,0
484,495,0
484,250,0
484,496,0
484,123,0
440,497,0
440,498,0
440,499,0
440,500,0
257,3,3,0
257,460,0
501,3,0
501,74,2,0
501,4,3,2,0,1
501,190,1,3
501,502,0
501,49,2
501,59,2
501,214,2,0,3,1
501,77,0,1,2
501,503,0
501,87,1,3
501,88,1,3
501,504,0,2
501,505,0,2
501,232,0
501,233,2,0
501,235,0,2
501,91,1,3
501,93,1,3
501,506,3,1
501,94,3,1
501,95,1,3
501,96,1,3
501,99,3,1
501,507,3,1
501,100,3,1
501,508,1,3
501,102,1,3
501,104,1,3
501,106,1,3
501,509,3,1
501,107,3,1
501,108,3,1
501,111,3,1
501,510,3,1
501,113,3,1
501,291,0
501,195,3,1
511,3,0
511,191,0
511,460,0
511,318,0
511,512,0
460,3,0
460,513,0
460,514,0
460,191,0
311,3,1
311,308,2
311,396,0
311,211,3
311,333,2
311,310,0
311,191,0,2
311,314,0
311,64,2
311,316,0
311,330,2
311,515,0
311,42,0,2
311,192,0
516,3,0
516,74,0,2
516,4,0,2,3,1
516,190,3,1
516,502,0
516,49,2
516,59,2
516,214,2,1,0,3
516,77,2,1,0
516,503,0
516,87,1,3
516,88,1,3
516,504,0,2
516,505,0,2
516,232,0
516,233,0,2
516,235,2,0
516,91,3,1
516,93,3,1
516,506,1,3
516,94,1,3
516,95,1,3
516,96,3,1
516,99,3,1
516,507,3,1
516,100,3,1
516,508,1,3
516,102,1,3
516,104,1,3
516,106,3,1
516,509,3,1
516,107,1,3
516,108,1,3
516,111,1,3
516,510,1,3
516,113,1,3
516,291,0
516,195,3,1
316,3,5
316,74,0
316,517,0
316,309,0
316,310,0
316,191,0
316,312,0
316,317,2,1,0
316,319,0
316,192,0
330,3,4,1,5,3,0
330,81,0
330,518,0
330,519,0
330,77,0
330,85,0
330,87,0
330,89,0
330,520,0
330,91,0
330,92,0
330,94,0
330,97,0
330,98,0
330,101,0
330,105,0
330,109,0
330,110,0
330,112,0
436,3,5
436,206,0
436,12,0
436,219,0
436,521,0
436,488,0
436,314,0
436,121,0
436,522,0
436,523,0
436,439,0
436,524,0
436,453,0
436,525,0
436,391,0
436,526,0
436,491,0
42,3,1
42,394,0
42,527,0
42,309,0
42,51,0
42,397,0
42,191,0
42,528,0
42,314,0
42,385,0
42,318,0
42,192,0
42,529,0
42,389,0
455,3,0
455,74,2,0,1
455,530,2,1,0
455,5,0
455,49,0,1,2
455,59,2,0,1
455,531,0
455,77,0
455,85,0
455,532,0
455,39,0
455,318,0
455,40,0
455,53,1,0,2
455,36,0
455,41,0
455,61,0,1,2
455,512,0
455,442,2,0,1
455,291,1,0,2
455,292,1,2,0
455,533,1,0,2
455,534,0
455,535,1,0,2
455,536,2,0,1
455,537,0
174,170,0
174,171,0
174,36,4
538,539,0
539,540,0
539,531,0
539,541,0
539,542,0
175,170,0
175,171,0
175,36,4
176,170,0
176,171,0
176,36,4
159,218,0
159,224,0
530,74,2,1,0
530,543,0
530,118,0
530,122,0,1,2
544,74,0
544,206,0
544,210,0
544,219,0
544,421,0
458,74,0
458,545,0
458,546,0
458,459,0
547,74,0
547,548,0
547,258,0
547,132,0
547,438,0
547,549,0
547,550,0
547,64,0
547,53,0
547,232,0
547,36,0
459,74,0
459,545,0
459,546,0
551,74,0
551,81,1,2,0
551,83,1,0,2
551,518,1,0,2
551,552,0,1,2
551,84,2,1,0
551,553,1,2,0
551,85,2,1,0
551,359,0,2,1
551,554,0,2,1
551,89,0,1,2
551,520,1,0,2
551,90,0,2,1
551,91,0,2,1
551,555,0,2,1
551,93,1,2,0
551,94,2,0,1
551,98,1,0,2
551,507,0,1,2
551,102,1,0,2
551,104,2,0,1
551,106,1,0,2
551,107,2,1,0
551,108,2,0,1
551,109,1,0,2
551,110,1,2,0
551,111,0,2,1
551,556,2,0,1
551,557,2,0,1
551,112,1,2,0
551,113,2,1,0
551,114,2,0,1
551,558,0,2,1
551,115,2,0,1
312,74,0
312,396,0
312,310,0
312,317,0
312,318,0
312,319,0
312,98,0
312,192,0
312,322,0
345,74,0
121,74,0
121,559,0
121,396,0
121,49,0
121,59,0
121,560,0
121,85,0
121,231,0
121,53,0
121,561,0
121,61,0
121,91,0
121,92,0
121,512,0
317,74,0
317,256,0
317,310,0
317,348,0
317,39,0
317,318,0
317,40,0
317,319,0
317,41,0
317,192,0
504,74,0,2,1
504,4,0,2,1
504,49,2,1,0
504,59,1,0,2
504,214,2,1,0
504,77,0,2,1
504,61,0,2,1
504,21,0
504,562,0
505,74,2,1,0
505,4,1,2,0
505,49,1,0,2
505,59,2,1,0
505,214,0,1,2
505,77,0,2,1
505,61,1,0,2
505,21,0
505,562,0
535,74,2,1,0
535,191,2
535,85,0
535,36,0
535,555,0
535,442,2,1,0
535,291,2,1,0
535,292,1,2,0
535,533,1,0,2
535,534,0
535,536,1,0,2
543,210,1
118,49,4
118,212,0
118,563,0
118,564,0
406,206,0
406,219,0
406,246,4
565,206,2
565,333,2
565,219,2
565,55,0
566,206,2
566,333,2
566,219,2
566,55,0
567,206,2
567,333,2
567,219,2
567,55,0
568,206,2
568,333,2
568,219,2
568,55,0
569,206,2
569,333,2
569,219,2
569,55,0
463,206,2
463,219,2
570,206,2
570,333,2
570,219,2
570,55,0
407,206,0
407,219,0
571,206,2
571,333,2
571,219,2
571,55,0
408,206,0
408,219,0
572,206,2
572,333,2
572,219,2
572,55,0
252,206,2
252,160,0
252,573,0
252,210,1
252,219,2
252,122,0
574,206,2
574,333,2
574,219,2
574,55,0
441,206,2
441,4,0
441,575,0
441,428,0
441,219,2
441,295,0
441,122,2
441,234,0,2
441,36,2
441,576,0
441,577,0
441,93,0
441,506,0
441,508,0
441,104,0
441,106,0
441,509,0
441,108,0
441,510,0
441,113,0
441,114,0
578,206,2
578,333,2
578,219,2
578,55,0
579,206,2
579,333,2
579,219,2
579,55,0
580,206,2
580,333,2
580,219,2
580,55,0
190,4,2,0,1
190,353,0
190,581,0,2
190,575,0
190,354,0
190,356,0
190,12,0
190,503,1,3
190,85,2,0,1
190,295,0
190,314,0
190,87,2,0,1
190,360,0
190,233,2,0
190,89,0,2,1
190,520,2,0,1
190,541,0
190,576,0
190,235,0,2
190,361,0
190,577,0,2
190,91,0,2,1
190,92,0,2,1
190,582,2,0
190,93,0,1,2
190,506,1,0,2
190,94,0,2,1
190,95,2,0,1
190,96,0,1,2
190,97,0,2,1
190,98,1,2,0
190,99,1,0,2
190,507,2,0,1
190,100,1,0,2
190,101,2,1,0
190,508,0,2,1
190,102,2,0,1
190,103,1,2,0
190,104,1,0,2
190,105,0,1,2
190,106,1,2,0
190,509,2,1,0
190,107,2,0,1
190,108,1,0,2
190,109,0,1,2
190,111,0,1,2
190,510,0,1,2
190,112,1,2,0
190,113,1,2,0
190,114,0,1,2
190,362,0
190,193,0
190,195,0
190,583,0,2
575,4,0
575,584,0
575,294,0
575,585,0
575,233,0
575,235,0
575,577,0
575,99,0
575,508,0
575,113,0
575,195,0
502,4,0,3,1
502,214,3,0,1
502,503,0
502,87,1,3
502,510,1
502,562,0
503,4,3,1
503,214,3,1
503,17,0
503,88,1,3
503,93,1,3
503,506,1,3
503,95,3,1
503,96,1,3
503,99,3,1
503,507,1,3
503,100,3,1
503,508,1,3
503,104,3,1
503,106,3,1
503,509,3,1
503,107,1,3
503,108,1,3
503,111,1,3
503,510,3,1
503,195,1,3
295,4,0
295,584,0
295,294,0
295,585,0
295,233,0
295,235,0
295,577,0
295,99,0
295,508,0
295,113,0
295,195,0
586,4,0
586,426,0
586,427,0
586,132,0
586,428,0
586,85,0
586,429,0
586,430,0
586,21,0
587,4,0
587,426,0
587,427,0
587,132,0
587,428,0
587,85,0
587,429,0
587,430,0
587,21,0
588,4,0
576,4,0
576,584,0
576,294,0
576,585,0
576,233,0
576,235,0
576,577,0
576,99,0
576,508,0
576,113,0
576,195,0
589,4,0
589,132,0
589,111,0
537,4,0
537,5,0
537,39,0
537,40,0
537,36,0
537,590,0
537,41,0
537,512,0
537,291,0
537,292,0
537,533,0
537,536,0
537,591,0
195,4,1,2,0
195,353,0
195,581,2,0
195,354,0
195,356,0
195,12,0
195,85,0,1,2
195,314,0
195,87,0,1,2
195,360,0
195,233,2,0
195,89,0,2,1
195,520,0,1,2
195,541,0
195,235,0,2
195,361,0
195,577,0,2
195,91,0,1,2
195,92,2,0,1
195,582,0,2
195,93,2,1,0
195,506,2,1,0
195,94,2,0,1
195,95,0,1,2
195,96,2,0,1
195,97,0,1,2
195,98,1,2,0
195,99,2,0,1
195,507,0,2,1
195,100,2,0,1
195,101,1,0,2
195,508,2,1,0
195,102,0,2,1
195,103,2,0,1
195,104,0,2,1
195,105,1,2,0
195,106,2,0,1
195,509,1,2,0
195,107,2,0,1
195,108,2,1,0
195,109,0,2,1
195,111,1,2,0
195,510,0,2,1
195,112,2,0,1
195,113,1,2,0
195,114,2,1,0
195,362,0
195,193,0
195,583,2,0
592,593,0
593,122,0
594,160,0
594,540,0
594,595,0
594,596,0
594,597,0
594,573,0
594,598,0
594,599,0
594,600,0
594,601,0
594,602,0
594,542,0
603,160,0
467,160,0
152,160,0
152,308,0
152,170,0
152,171,0
604,160,0
604,308,0
353,354,0
353,360,0
353,605,0
353,451,0
353,361,0
353,362,0
354,360,0
354,605,0
354,361,0
354,362,0
354,443,0
360,361,0
360,97,0
360,362,0
360,606,0
605,359,0
605,607,0
451,260,0
451,327,0
451,328,0
361,85,0
361,234,0
361,608,0
361,95,0
361,362,0
362,95,0
249,36,0
249,192,0
249,591,0
250,609,0
250,438,0
250,549,0
250,550,0
250,232,0
250,36,0
250,123,0
251,218,0
251,224,0
251,32,0
468,610,0
468,611,0
468,612,0
468,336,0
610,611,0
610,612,0
610,336,0
611,612,0
611,77,0
612,332,0
612,613,0
612,308,0
612,309,0
612,260,0
612,399,0
612,391,0
612,614,0
612,336,0
336,428,0
336,171,0
336,335,0
177,170,0
177,171,0
177,36,4
595,207,3,1,2
595,5,0,2,1,3
595,615,0
595,77,2,3,1,0
595,241,1,2,3
595,242,1,2,3
595,243,3,2,1
595,244,1,3,2
615,596,0
615,597,0
615,598,0
615,599,0
615,600,0
615,601,0
615,602,0
615,542,0
596,207,2,1,3
596,5,0,2,1,3
596,77,2,3,1,0
596,241,2,1,3
596,242,3,2,1
596,243,2,3,1
596,244,3,1,2
391,613,0
391,308,0
391,560,0
391,12,0
391,616,4
391,528,0
391,314,0
391,617,0
391,122,0
391,439,0
391,524,0
391,100,0
391,618,0
614,619,0
614,308,0
614,170,0
597,207,2,3,1
597,5,3,1,2,0
597,77,2,3,1,0
597,241,1,2,3
597,242,2,3,1
597,243,1,3,2
597,244,1,3,2
598,207,2,3,1
598,5,1,0,3,2
598,77,1,2,3,0
598,241,2,3,1
598,242,1,3,2
598,243,2,3,1
598,244,1,3,2
599,207,2,1,3
599,5,2,3,0,1
599,77,1,3,0,2
599,241,3,1,2
599,242,2,1,3
599,243,1,3,2
599,244,3,2,1
600,207,1,3,2
600,5,0,1,2,3
600,77,3,1,2,0
600,241,3,2,1
600,242,2,3,1
600,243,3,1,2
600,244,2,1,3
601,207,1,2,3
601,5,1,0,2,3
601,77,3,0,1,2
601,241,2,1,3
601,242,1,3,2
601,243,2,1,3
601,244,1,3,2
602,207,3,1,2
602,5,1,0,3,2
602,77,2,1,0,3
602,241,1,3,2
602,242,1,2,3
602,243,2,3,1
602,244,1,2,3
541,207,1,2,0
541,210,2,1
541,531,3
541,102,0
541,241,2,0,1
541,242,0,1,2
541,243,1,0,2
541,244,2,1,0
541,542,3
542,207,1,3,2
542,5,2,0,1,3
542,77,2,1,3,0
542,241,3,1,2
542,242,2,3,1
542,243,1,3,2
542,244,1,3,2
620,5,0
620,447,0
620,448,0
620,621,0
620,499,0
620,500,0
622,5,0
622,132,0
622,223,0
622,623,0
622,245,0
186,5,0
186,49,0
186,59,0
186,61,0
624,5,0
624,625,0
626,5,1,0,2
626,59,2,0,1
626,85,0
626,562,0
146,627,0
146,628,0
146,629,0
146,630,0
627,149,0
627,150,0
627,151,0
627,153,0
627,154,0
628,149,0
628,150,0
628,151,0
628,153,0
628,154,0
629,149,0
629,150,0
629,151,0
629,153,0
629,154,0
630,149,0
630,150,0
630,151,0
630,153,0
630,154,0
469,613,0
469,428,0
469,260,5
469,549,0
469,550,0
469,515,0
549,471,0
549,260,0
549,435,0
549,550,0
549,472,0
549,473,0
549,515,0
549,36,2
549,590,0
549,474,0
549,437,0
549,476,0
550,471,0
550,435,0
550,472,0
550,473,0
550,515,0
550,36,2
550,590,0
550,474,0
550,437,0
550,476,0
631,296,0
631,632,0
631,298,0
631,299,0
296,632,0
296,299,0
632,299,0
632,301,0
298,368,0
298,633,0
298,306,0
573,209,0
573,634,0
634,635,0
634,636,0
634,637,0
634,638,0
149,288,0
