u,v,color
29,166,0
29,167,0
29,107,0
29,53,0
29,54,0
29,168,0
29,169,0
29,170,0
29,171,0
29,55,0
29,57,0
30,172,0
30,38,2
30,39,0
30,40,0
30,173,0
30,41,0
30,37,0
30,43,0
30,174,0
30,44,0
30,45,2,0
30,46,0
30,163,0
30,47,0
30,175,0
30,48,0
30,176,0
30,56,0
30,57,0
30,42,0
30,49,0
30,31,2,0
30,50,0
30,51,0
30,52,2,0
30,53,0
30,168,0
30,55,0
30,177,0
31,38,2
31,39,0
31,40,0
31,41,0
31,37,0
31,43,0
31,44,0
31,45,0,2
31,46,0
31,47,0
31,48,0
31,49,0
31,50,0
31,51,0
31,52,2,0
31,53,0
31,54,0
31,55,0
31,56,0
31,57,0
31,42,0
32,127,0
32,128,0
32,82,2
32,129,2
32,62,0
32,130,0
32,131,0
32,86,0
32,132,0
32,133,0
32,134,0
32,65,0
32,66,0
32,135,0
32,136,2
32,137,0
32,138,2,0
32,139,2
32,140,0
32,141,0
32,142,0
32,143,2
32,144,0
32,99,0
32,74,0
32,146,0
32,147,0
32,148,2
32,149,2
32,80,0
32,107,0
32,150,0
32,151,0
32,152,0
32,153,2
32,154,0
32,114,0
32,155,2
32,18,0
32,156,0
32,157,2
32,158,0
32,124,0
32,125,0
32,145,0
33,58,0
33,59,0
33,60,0
33,61,0
33,62,0,5,3
33,63,0
33,64,0
33,65,5,3
33,66,5,0,3
33,67,0
33,68,0
33,69,0
33,70,0
33,71,0
33,72,0
33,73,0
33,74,0,3,5
33,75,0
33,76,5,2,3
33,77,0
33,78,0
33,79,0
33,80,5,3
33,4,0
33,5,0
34,178,0
34,179,0
34,180,0
34,181,0
34,182,0
34,183,0
34,184,0
34,185,0
34,186,0
34,187,0
34,135,0
34,188,0
34,189,0
34,190,6
34,191,0
34,192,0
34,193,0
34,194,0
34,142,0
34,195,0
34,196,0
34,197,0
34,198,6
34,199,0
34,200,0
34,201,0
34,202,0
34,203,0
34,204,0
34,205,0
34,206,0
34,207,0
34,208,0
34,158,0
34,209,0
34,210,6
35,211,0
35,212,0
35,213,0
35,182,0
35,214,0
35,215,0
35,216,0
35,217,0
35,218,0
35,219,0
35,135,0
35,220,0
35,221,0
35,222,0
35,223,0
35,158,0
36,58,0
36,5,0
36,59,0
36,60,0
36,61,0
36,62,5,0,3
36,63,0
36,64,0
36,65,5,3
36,66,0,3,5
36,67,0
36,68,0
36,69,0
36,70,0
36,71,0
36,72,0
36,73,0
36,74,3,5,0
36,75,0
36,76,2,5,3
36,77,0
36,78,0
36,79,0
36,80,5,3
36,4,0
37,38,1
37,40,0
37,173,0
37,41,0
37,129,0
37,159,0
37,42,0
37,164,0
37,175,0
37,143,0
37,165,0
37,176,0
37,157,0
37,50,0
37,51,0
37,224,0
37,168,0
37,169,0
37,170,0
37,171,0
37,177,0
37,225,0
37,55,0
37,43,0
37,226,0
37,227,0
37,228,0
37,229,0
37,44,0
37,230,0
37,231,0
37,232,0
37,46,0
233,234,0
233,235,0
233,236,0
233,237,0
233,238,0
233,239,0
233,240,0
233,241,0
233,242,0
233,243,0
233,244,0
233,245,0
233,246,0
233,247,0
233,248,0
233,249,0
233,250,0
233,251,0
234,252,0
234,253,0
234,254,0
234,255,0
234,243,0
234,244,0
234,256,0
234,246,0
234,247,0
234,248,0
234,250,0
234,251,0
234,257,0
234,238,0
234,258,0
234,235,0
234,236,0
235,252,0
235,239,0
235,253,0
235,241,0
235,254,0
235,255,0
235,242,0
235,243,0
235,244,0
235,245,0
235,256,0
235,246,0
235,247,0
235,248,0
235,249,0
235,250,0
235,251,0
235,257,0
235,236,0
235,238,0
235,237,0
235,258,0
236,239,0
236,253,0
236,241,0
236,242,0
236,245,0
236,256,0
236,249,0
236,250,0
236,251,0
236,238,0
236,237,0
236,257,0
237,252,0
237,253,0
237,254,0
237,255,0
237,243,0
237,244,0
237,256,0
237,246,0
237,247,0
237,248,0
237,250,0
237,251,0
237,257,0
237,258,0
238,252,0
238,253,0
238,254,0
238,255,0
238,243,0
238,244,0
238,256,0
238,246,0
238,247,0
238,248,0
238,250,0
238,251,0
238,258,0
238,257,0
239,252,0
239,257,0
239,240,0
239,253,0
239,254,0
239,255,0
239,243,0
239,244,0
239,256,0
239,246,0
239,247,0
239,248,0
239,250,0
239,251,0
239,258,0
240,252,0
240,259,0
240,260,0
240,127,0
240,128,0
240,254,0
240,255,0
240,261,0
240,257,0
240,145,0
240,262,0
240,263,0
240,264,0
240,265,0
240,266,0
240,256,0
240,267,0
240,268,0
240,269,0
240,270,0
240,271,0
240,258,0
240,272,0
241,252,0
241,253,0
241,254,0
241,255,0
241,243,0
241,244,0
241,256,0
241,246,0
241,247,0
241,248,0
241,250,0
241,251,0
241,258,0
241,257,0
242,252,0
242,253,0
242,254,0
242,255,0
242,244,0
242,243,0
242,257,0
242,258,0
242,251,0
242,250,0
242,248,0
242,247,0
242,246,0
242,256,0
243,253,0
243,249,0
243,245,0
243,256,0
243,250,0
243,251,0
243,257,0
244,253,0
244,257,0
244,245,0
244,256,0
244,249,0
244,250,0
244,251,0
245,252,0
245,253,0
245,254,0
245,255,0
245,256,0
245,246,0
245,247,0
245,248,0
245,250,0
245,251,0
245,258,0
245,257,0
246,253,0
246,256,0
246,257,0
246,249,0
246,250,0
246,251,0
247,253,0
247,256,0
247,249,0
247,250,0
247,251,0
247,257,0
248,253,0
248,256,0
248,257,0
248,249,0
248,250,0
248,251,0
249,252,0
249,253,0
249,254,0
249,255,0
249,256,0
249,250,0
249,251,0
249,258,0
249,257,0
250,252,0
250,253,0
250,254,0
250,255,0
250,256,0
250,251,0
250,257,0
250,258,0
251,252,0
251,253,0
251,254,0
251,255,0
251,256,0
251,258,0
251,257,0
252,273,0
252,253,0
252,61,0
252,274,0
252,275,0
252,276,0
252,277,0
252,278,0
252,279,0
252,280,0
252,281,0
252,282,0
252,283,0
252,284,0
273,254,0
273,255,0
273,61,0
273,285,0
273,286,0
273,258,0
253,254,0
253,255,0
253,275,0
253,287,0
253,288,0
253,258,0
253,257,0
61,289,0
61,290,0
61,291,0
61,292,0
61,254,0
61,255,0
61,293,0
61,294,0
61,295,0
61,285,0
61,286,0
61,274,0
61,130,0
61,131,0
61,296,0
61,297,0
61,298,0
61,299,0
61,276,0
61,300,0
61,301,0
61,277,0
61,278,0
61,302,0
61,279,0
61,280,0
61,303,0
61,304,0
61,305,0
61,306,0
61,307,0
61,308,0
61,309,0
61,310,0
61,102,0
61,103,0
61,311,0
61,258,0
61,312,0
61,281,0
61,313,0
61,314,0
61,315,0
61,316,0
61,317,0
61,123,0
61,318,0
61,319,0
61,320,0
61,283,0
61,284,0
274,127,0
274,254,0
274,255,0
274,321,0
274,145,0
274,322,0
274,258,0
275,254,0
275,255,0
275,160,0
275,323,0
275,324,0
275,325,0
275,326,0
275,327,0
275,153,0
275,328,0
275,329,0
275,330,0
275,331,0
275,134,0
275,287,0
275,332,0
275,333,0
275,334,0
275,288,0
276,127,0
276,254,0
276,255,0
276,321,0
276,258,0
276,145,0
276,322,0
277,254,0
277,255,0
277,295,0
277,303,0
277,278,0
277,279,0
277,280,0
277,258,0
277,320,0
277,284,0
278,254,0
278,255,0
278,295,0
278,283,0
278,258,0
278,303,0
278,280,0
278,320,0
279,254,0
279,255,0
279,295,0
279,303,0
279,258,0
279,283,0
279,320,0
279,280,0
280,254,0
280,255,0
280,295,0
280,303,0
280,258,0
280,320,0
280,283,0
280,284,0
281,127,0
281,254,0
281,255,0
281,321,0
281,322,0
281,258,0
281,145,0
282,254,0
282,255,0
282,258,0
283,254,0
283,255,0
283,295,0
283,303,0
283,258,0
283,320,0
283,284,0
284,254,0
284,255,0
284,295,0
284,303,0
284,258,0
284,320,0
254,320,0
258,320,0
259,335,3
259,336,0,2
259,337,0
259,338,0
259,339,0
259,340,0
259,332,0
259,333,0
259,341,2,0
259,325,0
259,342,0
259,343,2,0
259,344,3
259,345,3
259,346,3
259,327,1,3,0,5
259,347,3
259,348,3
259,349,3
259,350,0
260,351,0
260,352,0
260,353,0
260,158,0
260,145,0
260,127,0
260,128,0
260,354,0
260,355,0
260,356,0
260,140,0
260,357,0
260,358,0
260,359,0
260,150,0
260,360,0
260,156,0
260,361,0
127,362,0
127,363,0
127,364,0
127,365,0
127,366,0
127,18,0
127,367,0
127,158,0
127,368,0
127,369,0
127,370,0
127,371,0
127,372,0
127,339,0
127,352,0
127,361,0
127,128,0
127,82,0
127,373,0
127,374,0
127,375,0
127,354,0
127,355,0
127,376,0
127,140,0
127,340,0
127,377,0
127,357,0
127,378,0
127,379,0
127,380,0
127,381,0
127,382,0
127,383,0
127,384,0
127,385,0
127,386,0
127,387,0
127,156,0
127,148,0
127,388,0
127,149,0
127,150,0
127,389,0
127,390,0
127,391,0
128,392,0
128,58,2
128,82,0
128,393,0
128,394,0
128,395,0
128,396,0
128,397,0
128,398,0
128,174,0
128,399,2
128,400,0
128,401,2
128,374,0
128,375,0
128,402,2
128,64,2
128,403,2
128,404,0
128,405,0
128,406,0
128,407,0
128,408,0
128,354,0
128,134,0
128,137,2
128,355,2
128,409,0
128,410,0
128,139,0
128,140,0
128,141,2
128,142,0
128,411,2
128,381,0
128,412,0
128,413,0
128,414,0
128,415,0
128,147,0
128,148,0
128,416,0
128,388,0
128,149,0
128,417,2
128,418,0
128,419,0
128,420,2
128,421,0
128,150,0
128,422,2
128,423,0
128,424,0
128,154,2
128,425,0
128,426,2
128,427,0
128,428,2
128,367,0
128,156,0
128,429,0
128,352,0
128,430,0
128,431,0
128,432,2
128,433,0
128,434,0
128,435,0
128,145,0
261,335,3
261,336,0,2
261,337,0
261,338,0
261,340,0
261,332,0
261,333,0
261,341,0,2
261,325,0
261,342,0
261,343,2,0
261,344,3
261,345,3
261,346,3
261,327,1,0,5,3
261,347,3
261,348,3
261,349,3
261,350,0
261,339,0
145,362,0
145,363,0
145,364,0
145,365,0
145,82,0
145,373,0
145,374,0
145,375,0
145,354,0
145,355,0
145,376,0
145,140,0
145,340,0
145,377,0
145,357,0
145,378,0
145,379,0
145,380,0
145,381,0
145,382,0
145,383,0
145,384,0
145,385,0
145,386,0
145,387,0
145,148,0
145,388,0
145,149,0
145,150,0
145,389,0
145,390,0
145,391,0
145,366,0
145,18,0
145,367,0
145,156,0
145,361,0
145,352,0
145,339,0
145,370,0
145,369,0
145,368,0
145,158,0
145,372,0
145,371,0
262,335,3
262,337,0
262,338,0
262,340,0
262,332,0
262,333,0
262,341,0,2
262,325,0
262,342,0
262,343,0,2
262,348,3
262,327,1,5,0,3
262,344,3
262,345,3
262,346,3
262,336,2,0
262,347,3
262,339,0
262,350,0
262,349,3
263,335,3
263,332,0
263,343,2,0
263,344,3
263,345,3
263,346,3
263,327,1,3,5,0
263,347,3
263,348,3
263,349,3
263,350,0
263,339,0
263,336,0,2
263,337,0
263,338,0
263,340,0
263,333,0
263,436,0
263,437,0
263,341,0,2
263,325,0
263,342,0
264,335,3
264,327,1,0,3,5
264,347,3
264,348,3
264,349,3
264,336,0,2
264,337,0
264,338,0
264,340,0
264,332,0
264,333,0
264,341,0,2
264,325,0
264,342,0
264,343,2,0
264,344,3
264,345,3
264,346,3
264,350,0
264,339,0
265,335,3
265,342,0
265,343,0,2
265,344,3
265,345,3
265,346,3
265,327,0,3,1,5
265,347,3
265,348,3
265,349,3
265,350,0
265,339,0
265,325,0
265,336,0,2
265,337,0
265,338,0
265,340,0
265,332,0
265,333,0
265,341,0,2
266,335,3
266,336,2,0
266,436,0
266,437,0
266,341,2,0
266,325,0
266,342,0
266,343,2,0
266,344,3
266,345,3
266,346,3
266,327,3,1,0,5
266,347,3
266,348,3
266,349,3
266,350,0
266,438,0
266,339,0
266,337,0
266,338,0
266,439,0
266,340,0
266,332,0
266,333,0
267,335,3
267,336,2,0
267,337,0
267,338,0
267,333,0
267,341,0,2
267,325,0
267,342,0
267,343,2,0
267,344,3
267,345,3
267,346,3
267,327,5,0,1,3
267,347,3
267,348,3
267,349,3
267,350,0
267,339,0
267,340,0
267,332,0
268,335,3
268,336,0,2
268,337,0
268,338,0
268,332,0
268,340,0
268,350,0
268,349,3
268,348,3
268,347,3
268,327,3,0,1,5
268,339,0
268,346,3
268,345,3
268,344,3
268,343,2,0
268,342,0
268,325,0
268,341,0,2
268,333,0
269,335,3
269,336,0,2
269,337,0
269,338,0
269,325,0
269,340,0
269,332,0
269,333,0
269,341,0,2
269,342,0
269,343,2,0
269,344,3
269,345,3
269,346,3
269,327,1,5,0,3
269,347,3
269,348,3
269,349,3
269,350,0
269,339,0
270,335,3
270,336,0,2
270,337,0
270,338,0
270,439,0
270,340,0
270,332,0
270,333,0
270,436,0
270,437,0
270,341,2,0
270,325,0
270,342,0
270,343,0,2
270,327,0,5,1,3
270,347,3
270,348,3
270,349,3
270,350,0
270,438,0
270,339,0
270,346,3
270,345,3
270,344,3
271,335,3
271,336,0,2
271,337,0
271,338,0
271,340,0
271,332,0
271,333,0
271,341,0,2
271,325,0
271,342,0
271,339,0
271,350,0
271,349,3
271,348,3
271,347,3
271,327,1,0,3,5
271,346,3
271,345,3
271,344,3
271,343,0,2
272,335,3
272,336,2,0
272,337,0
272,338,0
272,340,0
272,332,0
272,333,0
272,341,0,2
272,325,0
272,342,0
272,343,2,0
272,348,3
272,349,3
272,327,5,1,0,3
272,347,3
272,350,0
272,339,0
272,344,3
272,345,3
272,346,3
211,220,0
211,135,0
220,351,0
220,440,0
220,213,0
220,181,0
220,393,0
220,395,0
220,441,0
220,182,0
220,397,0
220,442,0
220,214,0
220,217,0
220,404,0
220,218,0
220,443,0
220,406,0
220,408,0
220,219,0
220,185,0
220,186,0
220,135,0
220,444,0
220,138,0
220,192,0
220,445,0
220,446,0
220,139,0
220,193,0
220,447,0
220,142,0
220,412,0
220,341,0
220,415,0
220,359,0
220,418,0
220,223,0
220,202,0
220,429,0
220,158,0
135,440,0
135,179,0
135,180,0
135,181,0
135,182,0
135,448,0
135,442,0
135,183,0
135,217,0
135,449,0
135,443,0
135,185,0
135,186,0
135,208,0
135,158,0
135,450,0
135,202,0
135,203,0
135,204,0
135,205,0
135,188,0
135,451,0
135,452,0
135,138,0
135,191,0
135,192,0
135,193,0
135,195,0
135,196,0
135,197,0
135,200,0
135,206,0
453,454,0
453,455,0
453,456,0
453,457,0
453,174,0
453,399,0
453,63,0
453,458,0
453,459,0
453,184,0
453,407,0
453,460,0
453,461,0
453,462,0
453,463,0
453,464,0
453,465,0
453,46,0
453,163,0
453,332,0
453,466,0
453,467,0
453,385,0
453,468,0
453,469,0
453,325,0
453,470,0
453,471,0,3
453,472,0
453,391,0
453,473,0
453,474,0
453,475,0
453,476,0
454,38,5
454,477,0,4,3
454,478,1,0
454,292,0
454,479,1,0
454,293,0
454,480,0
454,441,0
454,481,0
454,482,3
454,483,0
454,323,1,2,0
454,484,0
454,485,1,0,2
454,336,0
454,486,4,3,0
454,487,0
454,190,5,3
454,488,1,2,0
454,489,1,0,2
454,490,0
454,491,0
454,300,0
454,492,1,2,0
454,493,0
454,144,0
454,494,2,1,0
454,495,2,1,0
454,496,0
454,497,0
454,498,0
454,198,3,5
454,499,0
454,500,2
454,307,0
454,468,0
454,341,0,2
454,501,0
454,502,0
454,503,2,0,1
454,504,0
454,505,0
454,506,0
454,507,0
454,508,1,0,2
454,343,0
454,509,0
454,312,0
454,510,1,2,0
454,511,0
454,512,0,4
454,513,0
454,514,0
454,515,0
454,18,0
454,516,0
454,517,0
454,518,0
454,519,0
454,520,0,2,1
454,210,5,3
455,510,0,2,1
455,38,5
455,477,0,4,3
455,478,1,0
455,292,0
455,479,1,0
455,293,0
455,480,0
455,441,0
455,481,0
455,482,3
455,323,2,0,1
455,484,0
455,485,1,2,0
455,336,0
455,486,3,4,0
455,487,0
455,190,5,3
455,488,0,2,1
455,489,2,0,1
455,490,0
455,491,0
455,300,0
455,492,1,2,0
455,493,0
455,144,0
455,494,0,2,1
455,495,0,2,1
455,496,0
455,497,0
455,498,0
455,198,5,3
455,499,0
455,500,2
455,307,0
455,468,0
455,341,0,2
455,501,0
455,502,0
455,503,0,2,1
455,504,0
455,505,0
455,506,0
455,507,0
455,508,1,0,2
455,343,0
455,509,0
455,312,0
455,511,0
455,512,0,4
455,513,0
455,514,0
455,515,0
455,18,0
455,516,0
455,517,0
455,518,0
455,520,0,2,1
455,210,3,5
456,521,0
456,467,0
457,172,0,2
457,522,0
457,523,0
457,524,2
457,210,0,6
457,42,2
457,134,2
457,162,0
457,188,0
457,190,0,6
457,525,0
457,526,0
457,527,0
457,97,0
457,528,0
457,198,6,0
457,416,0
457,423,0
457,155,2
457,529,0
457,530,0
457,204,0
457,531,0
457,532,0
457,475,0
174,533,0
174,534,0
174,535,0
174,392,0
174,58,0
174,536,4
174,172,2
174,537,0
174,538,0
174,539,0
174,173,0
174,41,0
174,129,0
174,540,0
174,159,0
174,541,2
174,542,0
174,543,0
174,544,0
174,545,0
174,546,3
174,547,0
174,548,0
174,160,0
174,549,0
174,550,0
174,551,0
174,398,0
174,552,0
174,553,0
174,554,0
174,229,0
174,555,0
174,556,0
174,557,0
174,558,0
174,524,2
174,559,0
174,63,0
174,44,0
174,560,0
174,561,2
174,562,0
174,402,0
174,64,0
174,563,0
174,403,0
174,564,4
174,565,0
174,459,0
174,405,0
174,566,0
174,567,0
174,184,0
174,568,0
174,569,0
174,407,0
174,570,0
174,134,2
174,45,0
174,571,0
174,572,0
174,460,0
174,91,0
174,573,0
174,574,0
174,575,0
174,576,0
174,162,0
174,462,0
174,188,0
174,577,0
174,578,0
174,231,0
174,579,0
174,580,0
174,581,0
174,465,0
174,46,0
174,163,0
174,582,0
174,583,2
174,584,0
174,411,0
174,585,0
174,586,0
174,164,0
174,587,0
174,588,0
174,175,0
174,143,0
174,589,2
174,144,0
174,466,0
174,590,0
174,496,2
174,591,0
174,592,0
174,593,0
174,176,0
174,594,0
174,468,0
174,595,0
174,596,2
174,597,0
174,504,0
174,598,0
174,417,0
174,51,0
174,167,0
174,507,2
174,421,0
174,599,0
174,472,0
174,422,0
174,52,0
174,600,0
174,224,0
174,424,0
174,53,0
174,54,0
174,601,0
174,602,0
174,603,0
174,114,0
174,427,0
174,169,0
174,170,0
174,171,0
174,225,0
174,515,0
174,604,2
174,605,0
174,208,0
174,432,0
174,57,0
174,433,0
174,42,0
174,210,3,0
174,606,4
174,607,4
174,608,0
174,609,0
174,55,0
174,610,0
174,428,0
174,18,0
174,611,0
174,612,0
174,613,0
174,614,0
174,177,0
174,204,0
174,157,0
174,615,0
174,616,0
174,617,2
174,517,0
174,618,0
174,518,0
174,519,0
174,475,0
174,619,0
174,430,0
174,118,0
399,58,2
399,620,6
399,480,0
399,621,0
399,622,0
399,401,2
399,402,2
399,64,2
399,576,0
399,136,0
399,137,2
399,355,2
399,623,0
399,624,0
399,625,0
399,141,2
399,626,0
399,598,0
399,417,2
399,420,2
399,421,2
399,601,0
399,154,2
399,426,2
399,627,0
399,432,2
63,628,0
63,629,0,2,1
63,173,0
63,630,0,2,1
63,631,0,2,1
63,441,2,1,0
63,557,0
63,632,2,0,1
63,403,0
63,458,0
63,184,0
63,407,0
63,570,0
63,462,0
63,633,0,2,1
63,332,2,1,0
63,411,0
63,634,1,2,0,3
63,635,0
63,175,0
63,466,0
63,636,0,1,2
63,637,2,0,1
63,176,0
63,325,2,0,1
63,471,0,2,1
63,638,0,1,2
63,472,0
63,422,0
63,639,1,0,2
63,640,1,2,0
63,641,2,1,0
63,642,0
63,428,0
63,473,0
63,177,0
63,474,0
63,519,0
63,475,0
63,643,0
63,608,0
458,628,0
458,82,5,3
458,173,0
458,184,0
458,190,3,5
458,644,0
458,635,0
458,175,0
458,198,5,3
458,176,0
458,471,0
458,472,0
458,642,0
458,473,0
458,177,0
458,645,0
458,643,0
458,210,3,5
459,538,0
459,646,0
459,173,0
459,159,0
459,555,0
459,176,0
459,569,0
459,407,0
459,162,0
459,462,0
459,579,0
459,164,0
459,175,0
459,466,0
459,468,0
459,169,0
459,170,0
459,171,0
459,55,0
459,177,0
459,615,0
184,647,2
184,648,2
184,629,2
184,82,2
184,393,0
184,159,0
184,395,0
184,630,2
184,397,0
184,481,2,0
184,229,0
184,556,0
184,557,0
184,401,2
184,649,0
184,650,0
184,404,0
184,406,0
184,651,0
184,652,2,0
184,473,0
184,632,2
184,429,0
184,352,2
184,339,2
184,474,0
184,518,0
184,645,2
184,519,0
184,653,2
184,654,0
184,655,0
184,608,0
184,407,0
184,408,0
184,354,2
184,656,0
184,657,0
184,487,0
184,136,0
184,658,0,2
184,231,0
184,139,2
184,194,2,0
184,340,2
184,332,2
184,142,0
184,164,0
184,659,2
184,144,0
184,497,0
184,333,0
184,412,0
184,385,2
184,468,0,2
184,502,0
184,415,0
184,660,0
184,505,0,2
184,506,2
184,148,2
184,325,2
184,418,0
184,471,2
184,638,2
184,472,0
184,224,0
184,661,2
184,391,2
184,513,0
184,514,0
184,169,0
184,170,0
184,171,0
184,55,0
184,641,2
407,533,0
407,534,0
407,392,0
407,58,0
407,536,4
407,172,2
407,537,0
407,538,0
407,539,0
407,173,0
407,41,0
407,129,0
407,540,0
407,159,0
407,542,0
407,545,0
407,160,0
407,550,0
407,551,0
407,398,0
407,554,0
407,229,0
407,555,0
407,556,0
407,557,0
407,558,0
407,524,2
407,44,0
407,560,0
407,562,0
407,402,0
407,64,0
407,403,0
407,564,4
407,405,0
407,566,0
407,567,0
407,568,0
407,569,0
407,583,2
407,134,2
407,45,0
407,571,0
407,460,0
407,573,0
407,574,0
407,575,0
407,162,0
407,462,0
407,188,0
407,578,0
407,231,0
407,579,0
407,465,0
407,46,0
407,163,0
407,600,0
407,224,0
407,424,0
407,53,0
407,54,0
407,601,0
407,602,0
407,603,0
407,114,0
407,427,0
407,169,0
407,170,0
407,171,0
407,225,0
407,515,0
407,55,0
407,610,0
407,428,0
407,18,0
407,613,0
407,177,0
407,204,0
407,157,0
407,615,0
407,616,0
407,617,2
407,517,0
407,618,0
407,518,0
407,519,0
407,475,0
407,619,0
407,430,0
407,605,0
407,208,0
407,432,0
407,433,0
407,42,0
407,210,3,0
407,606,4
407,607,4
407,608,0
407,609,0
407,584,0
407,411,0
407,585,0
407,164,0
407,587,0
407,588,0
407,175,0
407,143,0
407,144,0
407,466,0
407,496,2
407,591,0
407,592,0
407,593,0
407,176,0
407,468,0
407,597,0
407,504,0
407,598,0
407,417,0
407,51,0
407,167,0
407,507,2
407,421,0
407,472,0
407,422,0
407,52,0
460,662,0
460,663,0
460,538,0
460,82,0
460,129,0
460,43,0
460,226,0
460,160,0
460,227,0
460,549,0
460,562,0
460,664,0
460,665,0
460,230,0
460,666,0
460,575,0
460,667,0
460,188,0
460,668,0
460,190,0
460,231,0
460,579,0
460,669,0
460,584,0
460,588,0
460,644,0
460,143,0
460,670,0
460,198,0
460,50,0
460,471,0
460,671,0
460,672,0
460,224,0
460,673,0
460,674,0
460,675,0
460,13,0
460,15,0
460,676,0
460,204,0
460,228,0
460,157,0
460,677,0
460,678,0
460,679,0
460,42,0
460,210,0
460,232,0
461,172,0,2
461,522,0
461,523,0
461,524,2
461,134,2
461,162,0
461,188,0
461,190,0,6
461,525,0
461,526,0
461,527,0
461,97,0
461,528,0
461,198,0,6
461,416,0
461,423,0
461,155,2
461,529,0
461,530,0
461,204,0
461,531,0
461,532,0
461,475,0
461,42,2
461,210,6,0
462,538,0
462,159,0
462,161,0
462,229,0
462,44,0
462,402,0
462,680,1,3,5,0
462,681,0
462,570,0
462,682,3,1,0,5
462,444,1,0,3,5
462,683,5,3,0,1
462,684,0
462,685,0
462,686,0
462,687,0
462,231,0
462,579,0
462,46,0
462,163,0
462,688,0
462,689,0
462,690,0
462,164,0
462,144,0
462,466,0
462,591,0
462,165,0
462,691,0
462,468,0
462,692,0
462,147,0
462,149,0
462,417,0
462,472,0
462,390,0
462,224,0
462,168,0
462,169,0
462,170,0
462,171,0
462,225,0
462,55,0
462,693,0
462,616,0
462,475,0
462,432,0
463,629,2,0,1
463,694,0,1,2
463,695,1,2,0
463,630,1,2,0
463,335,1,0,2
463,696,2,0,1
463,697,2,0,1
463,698,0,2
463,699,1,2,0
463,700,1,0,2
