u,v,color
5,18,0
5,19,0
5,20,0
5,21,0
5,22,0
5,23,0
5,24,0
5,25,0
5,26,0
5,28,0
5,7,0
5,38,0
5,39,0
5,40,0
6,12,0
6,13,0
6,7,0
7,9,0
7,10,0
7,8,0
7,11,0
8,15,0
8,16,0
8,17,0
8,18,0
8,19,0
8,20,0
8,21,0
8,22,0
8,23,0
8,24,0
8,25,0
8,26,0
8,28,0
8,42,0
8,43,0
8,44,0
8,45,0
8,46,0
8,47,0
8,12,0
8,48,0
8,50,0
8,51,0
8,52,0
8,53,0
8,54,0
8,55,0
8,56,0
8,57,0
8,58,0
8,61,0
8,62,0
8,63,0
8,64,0
8,65,0
8,66,0
8,67,0
8,69,0
8,70,0
8,71,0
8,72,0
8,74,0
8,75,0
8,77,0
8,78,0
8,80,0
8,81,0
8,82,0
8,83,0
8,84,0
8,85,0
8,86,0
8,90,0
8,91,0
8,92,0
8,93,0
8,94,0
8,95,0
8,99,0
8,100,0
8,101,0
8,102,0
8,38,0
8,39,0
8,40,0
9,15,0
9,16,0
9,17,0
9,18,0
9,19,0
9,20,0
9,21,0
9,22,0
9,23,0
9,24,0
9,25,0
9,26,0
9,28,0
9,38,0
9,39,0
9,40,0
9,99,0
9,95,0
9,94,0
9,93,0
9,92,0
9,91,0
9,83,0
9,84,0
9,85,0
9,42,0
9,43,0
9,44,0
9,45,0
9,46,0
9,47,0
9,12,0
9,48,0
9,50,0
9,51,0
9,52,0
9,53,0
9,54,0
9,55,0
9,56,0
9,57,0
9,58,0
9,61,0
9,62,0
9,63,0
9,64,0
9,65,0
9,66,0
9,67,0
9,69,0
9,70,0
9,71,0
9,72,0
9,74,0
9,75,0
9,77,0
9,78,0
9,86,0
9,80,0
9,81,0
9,82,0
9,90,0
9,102,0
9,101,0
9,100,0
10,15,0
10,16,0
10,17,0
10,18,0
10,19,0
10,20,0
10,21,0
10,22,0
10,23,0
10,24,0
10,25,0
10,26,0
10,28,0
10,38,0
10,39,0
10,40,0
10,42,0
10,43,0
10,44,0
10,45,0
10,46,0
10,47,0
10,12,0
10,48,0
10,50,0
10,51,0
10,52,0
10,53,0
10,54,0
10,55,0
10,56,0
10,57,0
10,58,0
10,61,0
10,62,0
10,63,0
10,64,0
10,65,0
10,66,0
10,67,0
10,69,0
10,70,0
10,71,0
10,72,0
10,74,0
10,75,0
10,77,0
10,78,0
10,80,0
10,81,0
10,82,0
10,83,0
10,84,0
10,85,0
10,86,0
10,90,0
10,91,0
10,92,0
10,93,0
10,94,0
10,95,0
10,99,0
10,100,0
10,101,0
10,102,0
11,15,0
11,16,0
11,17,0
11,18,0
11,19,0
11,20,0
11,21,0
11,22,0
11,23,0
11,24,0
11,25,0
11,26,0
11,28,0
11,38,0
11,39,0
11,40,0
11,42,0
11,43,0
11,44,0
11,45,0
11,46,0
11,47,0
11,12,0
11,48,0
11,50,0
11,51,0
11,52,0
11,53,0
11,54,0
11,55,0
11,56,0
11,57,0
11,58,0
11,61,0
11,62,0
11,63,0
11,64,0
11,65,0
11,78,0
11,66,0
11,67,0
11,69,0
11,70,0
11,71,0
11,72,0
11,74,0
11,75,0
11,77,0
11,80,0
11,81,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,90,0
11,91,0
11,92,0
11,93,0
11,94,0
11,95,0
11,99,0
11,100,0
11,101,0
11,102,0
105,106,0
105,107,0
105,108,2
105,109,3
105,110,0
105,111,0
105,112,0
105,113,0
105,114,3,2,0
105,115,3
105,116,0,2
105,117,3
105,118,0
105,119,3
105,120,3
105,121,3
105,122,1,5,3,0
105,123,3
105,124,3
105,125,3
105,126,3
105,127,0
105,128,0
105,129,0
105,130,0
105,131,0
105,132,0
105,133,0
105,134,0
105,135,0
105,136,0
105,137,0
105,138,0
105,139,0
105,140,0
105,141,0
105,142,0
106,143,0
106,144,0,1,2
106,145,0
106,146,0,2,1
106,147,1,0,2
106,148,0,2
106,149,0
106,150,0
106,151,2,0,1
106,152,2,1,0
106,153,0,1,2
106,154,0,2,1
106,155,1,0,2
106,156,2,1,0
106,157,0
106,158,1,0,2
106,159,0
106,160,2
106,161,3,0
106,162,0
106,163,0
106,164,2,0
106,165,0,1,2
106,166,0,2,1
106,167,2,0,1
106,168,2,1,0
106,169,0,1
106,170,0
106,171,0
106,172,0
106,173,1,2,0
106,120,0,1,3,2
106,174,0,1,2
106,175,1,0,2
106,176,2,0,1
106,177,2,0,1
106,123,0,1,3,2
106,178,2,1,0
106,179,1,0,2
106,180,1,2,0
106,181,2,1,0
106,182,0,1,2
106,183,1,0,2
106,184,0,1,2
106,185,0,2,1
106,186,2,1,0
106,187,1,2,3,0
106,188,2,0,1
106,189,1,2,0
106,126,0,3,2,1
106,190,0
106,191,0
106,192,0
106,193,0
106,194,0
106,195,3,0
106,196,0
106,197,0
106,130,0
106,198,0
106,199,1,2,0
106,200,0,1
106,201,2,0,1
106,202,0
106,203,0,1,2
106,204,0
106,205,2,1,0
106,206,0
106,133,1,0,2
106,207,2,1,3,0
106,208,0
106,209,2,1,0
106,210,0,2,1
106,211,0
106,212,2,0,1
106,213,0
106,214,2
106,215,0,1,2
106,216,0,1,2,3
106,217,0
106,218,0
106,219,0
106,220,2,1,0
106,221,0,2,1
106,222,0,2,1
106,223,2
106,224,0,1
106,225,0
106,226,0
106,227,0,2,1
106,228,0
106,229,0
106,142,0
106,230,0
106,231,1,0
106,108,2,0,1
106,232,0,1
106,233,0,1
106,234,2,1,0
106,235,3,1,2,0
106,236,0,2,3,1
106,237,0,2
106,238,0,3
106,239,0
106,240,3,0
106,241,0
106,242,2,0
106,243,2,0
106,244,1,2,0
106,245,0
106,246,2,0
106,247,2,0
106,248,2,0
106,249,0
106,250,0,2
106,251,2
106,252,0
106,253,2,0
106,254,0,3
106,255,0
106,256,0,1,2
106,257,2,1,0
107,258,0
107,259,0
107,115,0,4
107,149,0
107,260,0
107,261,0
107,262,0
107,163,0
107,263,0
107,117,4,0
107,171,0
107,264,0
107,265,0
107,192,0
107,266,0
107,267,0
107,202,0
107,204,0
107,206,0
107,268,0
107,208,0
107,269,0
107,270,0
107,271,0
107,272,0
107,273,0
107,109,4,0
107,274,0
107,275,0
107,276,0
107,277,0
107,255,0
108,278,2,6,1,0
108,279,0
108,280,0,2
108,281,0
108,282,1,6,0,2
108,283,2,1,3
108,284,1,2,0,6
108,285,0
108,286,0
108,287,0
108,288,0,5,6
108,289,2
108,290,0
108,146,0,6,3,1,2
108,291,0,6,1,2
108,292,1,0,6,2
108,293,6,1,2,0
108,294,1,0
108,147,3,2,0,1
108,295,0
108,296,1,6,2,0
108,297,3,1,2,0
108,298,0
108,299,2,3,0,1
108,300,0,2
108,301,1,6,0,2
108,302,2
108,148,2,0,1,3
108,149,2
108,303,3,1,2
108,152,0,1,2
108,304,0,2
108,153,2,0,1
108,154,3,0,1,2
108,155,2,6,1,0,3
108,305,2
108,306,1,3,2
108,307,1,0,2
108,156,2,0,6,1,3
108,308,2
108,309,2
108,310,0,6,2,1
108,311,0
108,312,0,2
108,313,0
108,314,2,0
108,315,2
108,316,3,2,1
108,317,1,3,2
108,318,1,2,6,0
108,319,2
108,160,0,2,1,3
108,161,1,2,0
108,162,0
108,163,2
108,320,2,6,1,0
108,321,0
108,322,3,1,2
108,164,0,3,2,1
108,323,1,0,6,2,5
108,165,0,1,2
108,166,0,2,1
108,324,2,3,0,1
108,325,2,3,0,1
108,326,3,0,5,2,6
108,327,2,1,0
108,328,2,6,0,1
108,329,0,1,4,3,2
108,330,1
108,331,2,0,1
108,332,3,1,2,0
108,171,2
108,125,5
108,189,2,0,1
108,333,1,6,2,0
108,334,1,0,2
108,335,2,0
108,336,3,0,1,2
108,337,1,2,0
108,33,2
108,192,2
108,338,0,2
108,339,2,0
108,340,1,6,0,2
108,341,1,6,0,2
108,342,0
108,343,3,6,5,2,0
108,344,0
108,345,0
108,346,1,0,2
108,34,2
108,347,2,0
108,348,2,3,1,0
108,349,0,2,1,6
108,35,2
108,350,2,3
108,351,2,0,6,1
108,36,2
108,352,0,1,3,2
108,353,2,1,3
108,354,0
108,129,1,0,2
108,195,1,0,2
108,196,0
108,355,0,2,6,1
108,356,2,1,6,0
108,357,2
108,197,0
108,358,2,0
108,130,0,1,2
108,359,6,0,2,1
108,360,0
108,361,0
108,362,0
108,363,0,2,1,6
108,364,1,0,2,3
108,365,2,0,6,1
108,366,0,2,1
108,367,0
108,368,3,2,1
108,369,2
108,370,3,0,1,2
108,371,2
108,372,1,2,3
108,373,3,0
108,374,0,6,1,2
108,201,2,1,0
108,375,0
108,376,2,0
108,377,1,0,2
108,378,0,3,2,1
108,379,2,3,0,1
108,380,6,2,0,1
108,202,2
108,381,0,1,2
108,382,2
108,383,0,1,2
108,384,2,0,6,1
108,385,1,6,0,2
108,203,0,1,2
108,386,0
108,387,2,1,6,0
108,204,2
108,205,2,6,1,3,0
108,388,2,0
108,389,0,2
108,390,2
108,391,2
108,392,2
108,393,3,1,2
108,394,3,1,2,0
108,395,2,3,1
108,396,2,3,1
108,206,2
108,133,2,1,0
108,397,1,6,0,2
108,398,0
108,399,2
108,400,3,2,1
108,401,0,2
108,402,0,1,2,6
108,403,1,0,2
108,404,1,2
108,405,0
108,406,0
108,407,1,2,6,0
108,408,0
108,409,3,2,1
108,207,0,2,3,1
108,410,3,5,2,0,6
108,49,2
108,411,0
108,135,1,6,2,0
108,412,1,2,0
108,413,0,2,3
108,137,2,1,0
108,208,2
108,414,0,3,1,2
108,59,2
108,270,1,0,6,2,3
108,415,3,0,2,1
108,416,0
108,209,0,2,3,1
108,417,2,3,1
108,418,1,2,6,0
108,419,2,1,0
108,138,2,0,1
108,210,4,0,1,3,2
108,139,2,0,1
108,420,2,3,1,0
108,421,0,2
108,211,0
108,422,0,6,2,1
108,423,2,1,0
108,212,1,6,0,3,2
108,273,6,0,2,1,3
108,213,0
108,424,1
108,425,0,3
108,426,2
108,427,0,2
108,428,0,6,2,1
108,429,0
108,430,3,2,1,0
108,431,1,2,0
108,432,6,2,1,0
108,433,1,0,3,2
108,222,3,2,0,1,6
108,434,3,1,2
108,435,2,1,3
108,436,0,3
108,437,2,1,3
108,438,0
108,439,0
108,440,2,3,1
108,141,1,0,2
108,441,3,2,1
108,442,1,3,2
108,443,0,1,2
108,227,0,3,2,6,1
108,228,0
108,444,3,1,2
108,445,2
108,446,6,3,0,5,2
108,229,0
108,447,2,3
108,448,2,1,0
108,449,0
108,450,1,0,6,2
108,451,6,0,2,1
108,452,0,3,1,2
108,453,2
108,454,0,2
108,455,2,0
108,456,2
108,457,2
108,458,0
108,459,1,2,3
108,460,3,1,0,2
108,461,1,2,0,3
108,462,0
108,463,0,2,6,1
108,464,2,0
108,465,2,0
108,466,6,2,0,1
108,467,6,2,0,1
108,468,2,6,5,3,0
108,469,1,6,2,0
108,470,0,3,2,1
108,471,2,1,3
108,472,1,6,0,2
108,473,0,1,2,6
108,474,0,2,1
108,475,0,3,1,2
108,73,2
108,476,0,2
108,477,2,3,1
108,478,2,1,0,6
108,479,0,2
108,480,6,0,1,2
108,481,3,4,2,1,0
108,76,2
108,482,1,2,6,0
108,483,2,1,0,6
108,484,2,6,0,1
108,485,0
108,486,6,2,0,1
108,487,0
108,488,0
108,489,6,0,2,1
108,490,0,3,1,2
108,491,2,3,1,0
108,492,2
108,493,3,2,1
108,494,0,1,3,2
108,495,2,6,0
108,496,0
108,497,2
108,498,2
108,499,3,2,1
108,500,2,0,1
108,501,1,3,2
108,234,1,3,0,2,6
108,235,1,3,0,2
108,236,0,2,3,1
108,238,2,0,1
108,502,0
108,503,2,0,3
108,504,0
108,505,0,2,1
108,506,0,3,2,1
108,241,0
108,242,2,1,3,0
108,507,1,2,0,3
108,243,0,1,3,2
108,508,0,1,6,2
108,509,1,6,0,2
108,510,6,0
108,511,0,2
108,244,0,2,3,6,1
108,512,6,2,0,1
108,513,0
108,246,2,0,3,1
108,247,3,1,2,0
108,248,1,2,0,3
108,514,1,0,2
108,515,6,2,1,0
108,516,0
108,517,6,0,1,2
108,518,3,1,0,2
108,519,3,2,1
108,520,0,6,2,1
108,521,0
108,522,0,2
108,523,2
108,524,0,1,2
108,250,3,2,0,1
108,525,4
108,526,0
108,527,6,0,1,2
108,528,6,1,2,3,0
108,529,2,3,1
108,530,0
108,531,0
108,532,0,1,2,3
108,533,0,6,2,1
108,534,1,6,2,0
108,535,2
108,536,0,2,1
108,537,2,0,5,3,6
108,538,0
108,539,3,1,2,0
108,540,0
108,541,2,1,6,0
108,542,2,0
108,543,2,0
108,544,0,4
108,253,3,0,1,2
108,545,0,1,2,6
108,254,1,2,0
108,255,2
108,546,0,2,1
108,237,1,2,0,3
108,547,0,2
108,548,0,1,2,3
108,549,6,1,0,2
108,550,3,1,0,2
108,551,2,1,0,3
108,552,3,2,1,0
108,553,2,1,6,0
108,554,3,2,1,0
108,555,1,2,3,0
108,257,1,6,3,0,2
109,258,0
109,259,0
109,281,0
109,289,0
109,556,0
109,298,0
109,557,0
109,301,0
109,302,0
109,149,3
109,305,0
109,261,0
109,308,0
109,262,0
109,315,0
109,558,0
109,163,3
109,559,0
109,560,0
109,118,4,0
109,331,0
109,171,3
109,264,0
109,265,0
109,561,0
109,562,0
109,334,0
109,563,0
109,337,0
109,192,3
109,564,0
109,127,0,4
109,565,0
109,346,0
109,566,0
109,267,0
109,567,0
109,128,0,4
109,129,0
109,131,0
109,568,0
109,569,0
109,369,0
109,570,0
109,371,0
109,571,0
109,572,0
109,377,0
109,573,0
109,574,0
109,575,0
109,576,0
109,577,0
109,578,0
109,202,3
109,381,0
109,204,3
109,206,3
109,579,2,1,0
109,399,0
109,580,2,0,1
109,581,0
109,412,0
109,208,3
109,271,0
109,419,0
109,582,0
109,272,0
109,583,0
109,584,0
109,585,0
109,439,0
109,586,0
109,443,0
109,587,0
109,445,0
109,448,0
109,457,0
109,588,0
109,589,0
109,462,0
109,590,0
109,591,0
109,474,0
109,592,0
109,276,0
109,500,0
109,505,0
109,593,0
109,594,0
109,277,0
109,595,0
109,596,0
109,597,0
109,598,0
109,523,0
109,524,0
109,525,0
109,526,0
109,599,0
109,535,0
109,536,0
109,600,0
109,112,4,0
109,544,0
109,113,4,0
109,255,3
109,546,0
109,274,0
109,601,0
109,275,0
109,492,0
109,602,0
110,603,0
110,149,0
110,163,0
110,171,0
110,192,0
110,266,0
110,570,0
110,132,0
110,202,0
110,204,0
110,206,0
110,134,0
110,136,0
110,208,0
110,604,0
110,605,0
110,585,0
110,606,0
110,607,0
110,608,0
110,255,0
110,609,0
111,610,0
111,611,0
111,149,0
111,612,0
111,613,0
111,163,0
111,171,0
111,614,0
111,192,0
111,615,0
111,616,0
111,617,0
111,618,0
111,619,0
111,202,0
111,204,0
111,620,0
111,206,0
111,134,0
111,621,0
111,136,0
111,208,0
111,142,0
111,622,0
111,623,0
111,255,0
112,258,0
112,259,0
112,115,0,4
112,149,0
112,260,0
112,261,0
112,262,0
112,163,0
112,263,0
112,117,4,0
112,171,0
112,264,0
112,265,0
112,192,0
112,266,0
112,267,0
112,202,0
112,204,0
112,206,0
112,268,0
112,208,0
112,269,0
112,270,0
112,271,0
112,272,0
112,273,0
112,274,0
112,275,0
112,276,0
112,277,0
112,255,0
113,258,0
113,259,0
113,115,0,4
113,149,0
113,260,0
113,261,0
113,262,0
113,163,0
113,263,0
113,117,4,0
113,171,0
113,264,0
113,265,0
113,192,0
113,266,0
113,267,0
113,202,0
113,204,0
113,206,0
113,268,0
113,208,0
113,269,0
113,270,0
113,271,0
113,272,0
113,273,0
113,274,0
113,275,0
113,276,0
113,277,0
113,255,0
114,258,0
114,624,0
114,625,2,0
114,149,3,2,0
114,626,0
114,627,0
114,116,0,2
114,628,0,2
114,629,2,0
114,630,0,2
114,631,0,2
114,632,0,2
114,633,2,0
114,634,2,0
114,635,0
114,163,3,0,2
114,329,0
114,171,0,2,3
114,192,3,2,0
114,636,2,0
114,637,0
114,638,0
114,639,0
114,202,3,0,2
114,204,0,2,3
114,206,3,2,0
114,640,0
114,208,3,0,2
114,271,0
114,272,0
114,641,0
114,642,2,0
114,481,0
114,274,0
114,275,0
114,643,0
114,644,0
114,277,0
114,645,0
114,255,0,2,3
115,258,0
115,259,0
115,281,0
115,202,3
115,204,3
115,206,3
115,579,1,0,2
115,208,3
115,271,0
115,272,0
115,586,0
115,445,0
115,457,0
115,589,0
115,462,0
115,590,0
115,274,0
115,275,0
115,492,0
115,276,0
115,594,0
115,277,0
115,596,0
115,597,0
115,525,0
115,526,0
115,535,0
115,600,0
115,544,0
115,255,3
115,556,0
115,298,0
115,301,0
115,302,0
115,149,3
115,305,0
115,261,0
115,262,0
115,163,3
115,560,0
115,118,4,0
115,171,3
115,264,0
115,265,0
115,563,0
115,192,3
115,127,0,4
115,267,0
115,567,0
115,128,0,4
115,131,0
115,568,0
115,569,0
115,371,0
115,571,0
115,572,0
115,573,0
116,646,0
116,647,0
116,625,0,2
116,149,0,2
116,648,2,0
116,202,0,2
116,204,0,2
116,206,0,2
116,649,0,2
116,650,2
116,651,0,2
116,208,0,2
116,652,0,2
116,653,2,0
116,654,0
116,655,2,0
116,656,0
116,657,0,2
116,642,0,2
116,658,2,0
116,659,0,2
116,660,0,2
116,661,0
116,662,0,2
116,255,0,2
116,628,0,2
116,629,0,2
116,630,0,2
116,631,0,2
116,632,2,0
116,633,0,2
116,634,2,0
116,663,0
116,664,0
116,665,0
116,666,2,0
116,667,0,2
116,668,0,2
116,163,2,0
116,669,0,2
116,171,0,2
116,670,2
116,671,2,0
116,672,0,2
116,192,2,0
116,636,2,0
116,673,0,2
116,674,0,2
116,675,2,0
116,676,2,0
116,677,2,0
117,258,0
117,259,0
117,281,0
117,556,0
117,298,0
117,301,0
117,302,0
117,149,3
117,305,0
117,261,0
117,262,0
117,163,3
117,560,0
117,202,3
117,204,3
117,206,3
117,579,2,0,1
117,208,3
117,271,0
117,272,0
117,586,0
117,445,0
117,457,0
117,589,0
117,462,0
117,590,0
117,274,0
117,275,0
117,492,0
117,276,0
117,594,0
117,277,0
117,596,0
117,597,0
117,525,0
117,526,0
117,535,0
117,600,0
117,544,0
117,255,3
117,118,0,4
117,171,3
117,264,0
117,265,0
117,563,0
117,192,3
117,127,4,0
117,267,0
117,567,0
117,128,4,0
117,131,0
117,568,0
117,569,0
117,371,0
117,571,0
117,572,0
117,573,0
118,258,0
118,259,0
118,149,0
118,260,0
118,261,0
118,262,0
118,163,0
118,263,0
118,202,0
118,204,0
118,206,0
118,268,0
118,208,0
118,269,0
118,270,0
118,271,0
118,272,0
118,273,0
118,274,0
118,275,0
118,276,0
118,277,0
118,255,0
118,171,0
118,264,0
118,265,0
118,192,0
118,266,0
118,267,0
119,678,0
119,143,0
119,285,0
119,679,0
119,149,3
119,680,0
119,311,0
119,681,0
119,158,0,1,2
119,163,3
119,682,0
119,167,2,1,0
119,168,0,1,2
119,683,2,0,1
119,684,0
119,685,0
119,686,2,0
119,171,3
119,687,0
119,688,2,0
119,183,0,2,1
119,184,1,0,2
119,125,2,0,1
119,185,0,2,1
119,186,0,1,2
119,187,2,0,1,3
119,188,0,1,2
119,689,1,2,0
119,189,2
119,126,3,1,0,2
119,690,3,0,2,1
119,691,0
119,692,0
119,192,3
119,693,0
119,694,0
119,199,0,2,1
119,202,3
119,204,3
119,206,3
119,695,0
119,696,0
119,697,0
119,698,0
119,208,3
119,699,0
119,700,0
119,701,0
119,425,0
119,216,1,0,2,3
119,218,0
119,219,0,2
119,220,0,1,2
119,702,0
119,221,1,2,0
119,703,0
119,704,0
119,449,0
119,456,0
119,705,2,0
119,706,0
119,707,0
119,487,0
119,488,0
119,245,3,0
119,252,0,3
119,708,0
119,709,0
119,710,0
119,255,3
119,256,1,0,2
119,120,0,3,1,2
119,121,1,0,2
119,711,2,0
119,712,2,0
119,174,2,0,1
119,175,1,0,2
119,122,2,1,3,0
119,176,0,1,2
119,177,2,1,0
119,123,2,0,1,3
119,713,0,1,2
119,178,2,0,1
119,179,1,2,0
119,180,2,1,0
119,124,2,0,1,3
119,181,0,2,1
119,182,1,0,2
120,678,0
120,714,2,1,0
120,285,0
120,679,2,0,1
120,149,3
120,311,0
120,681,0
120,158,2,1,0
120,715,0,1,2
120,716,0
120,163,3
120,682,0,2,1
120,167,0,1,2
120,168,0,1,2
120,683,2,0,1
120,717,0,2,1
120,684,0
120,685,0
120,718,0,1,2
120,686,2,0
120,171,3
120,687,1,0,2
120,175,1,2,0
120,202,3
120,204,3
120,206,3
120,133,0
120,695,0,2,1
120,696,0
120,697,2,0,1
120,698,0
120,719,2,1,0
120,137,3,2,0,1
120,208,3
120,699,0
120,138,3,1,2,0
120,700,1,2,0
120,701,0
120,720,0,2,1
120,721,2,1,0
120,722,0
120,139,0,2,1,3
120,723,2,0,1
120,724,0
120,425,0
120,216,1,2,0,3
120,217,0
120,218,0
120,429,0
120,219,2,0,1
120,220,1,0,2
120,702,2,1,0
120,221,2,1,0
120,725,0,1,2
120,141,2,1,3,0
120,703,0
120,704,0
120,449,0
120,726,0
120,456,0
120,480,0
120,705,2,0
120,706,2,0,1
120,707,0
120,487,0
120,488,0
120,510,2,1,0
120,245,0,3
120,252,3,0
120,727,2,0
120,708,0,1,2
120,709,0
120,710,0,2,1
120,255,3
120,256,2,1,0
120,121,0,2,1
120,711,2,0
120,712,0,2
120,174,0,2,1
120,122,3,1,0,2
120,176,1,2,0
120,177,1,0,2
120,123,3,1,0,2
120,713,1,2,0
120,178,1,0,2
120,179,1,2,0
120,180,2,1,0
120,124,2,3,0,1
120,181,0,1,2
120,182,2,0,1
120,183,2,1,0
120,184,0,2,1
120,125,1,2,0
120,185,0,1,2
120,186,2,1,0
120,187,3,2,0,1
120,188,2,0,1
120,689,2,0,1
120,189,2,0,1
120,126,2,0,1,3
120,690,1,0,2,3
120,691,0,1,2
120,692,2,0,1
120,192,3
120,693,0
120,694,0
120,193,1,0,2
120,345,0
120,130,0,1,3,2
120,199,2,0,1
120,728,0
120,729,0,1,2
120,688,0,2
121,678,0
121,679,0
121,147,2,0,1
121,149,3
121,154,0,2,1
121,158,2,0,1
121,716,0
121,163,3
121,682,0
121,167,0,1,2
121,168,0,1,2
121,683,2,1,0
121,684,0
121,685,0
121,686,0,2
121,171,3
121,687,0
121,175,2,1,0
121,202,3
121,204,3
121,206,3
121,695,0
121,696,0
121,697,0
121,698,0
121,208,3
121,209,0,1,2
121,699,0
121,700,0
121,701,0
121,720,0
121,724,0
121,216,0,2,1
121,217,0
121,219,0,2
121,220,0,1,2
121,702,0
121,221,1,2,0
121,703,0
121,704,0
121,726,0
121,456,0
121,480,0
121,705,0,2
121,706,0
121,707,0
121,245,0
121,708,0
121,709,0
121,710,0
121,255,3
121,256,1,2,0
121,711,0,2
121,712,0,2
121,174,1,2,0
121,122,2,0,1
121,176,2,1,0
121,177,0,1,2
121,123,0,2,1
121,713,1,0,2
121,178,1,2,0
121,179,1,0,2
121,180,1,0,2
121,124,1,0,2
121,181,2,0,1
121,182,1,0,2
121,183,1,2,0
121,184,2,1,0
121,125,2,1,0
121,185,2,0,1
121,186,0,2,1
121,187,2,0,1
121,188,2,0,1
121,689,2,0,1
121,189,2
121,126,2,0,1
121,690,2,0,1
121,691,0
121,692,0
121,192,3
121,693,0
121,694,0
121,345,0
121,199,2,1,0
121,728,0
121,688,0,2
122,678,0
122,714,0,1,2
122,285,0
122,679,0,2,1
122,147,1,0,2
122,730,0
122,149,1,0,5,3
122,154,1,2,0
122,311,0
122,158,1,2,0
122,715,0,1,2
122,163,3,1,0,5
122,682,0,2,1
122,167,0,2,1
122,168,0,2,1
122,683,2,1,0
122,717,0,2,1
122,684,0
122,685,0
122,718,0,1,2
122,686,2,0
122,171,5,3,0,1
122,687,2,1,0
122,711,2,0
122,712,2,0
122,174,2,0,1
122,175,2,1,0
122,125,2,0,1
122,202,1,3,0,5
122,204,0,5,3,1
122,206,3,0,1,5
122,695,1,2,0
122,696,0
122,697,2,0,1
122,698,0
122,719,0,2,1
122,731,6,5
122,208,5,0,1,3
122,209,2,0,1
122,699,0
122,732,0
122,700,1,0,2
122,701,0
122,720,1,2,0
122,721,0,1,2
122,723,2,0,1
122,213,0
