u,v,color
40,179,2,0,1
40,180,0
40,181,0
16,121,0,1,2
16,122,0,1,2
16,123,0,2,1
16,124,0,2,1
16,42,1,0,2
16,182,0,2
16,125,1,2,0
16,126,0,2,1
16,127,1,2,0
16,128,2,0,1
16,129,2,1,0
16,130,0,1,2
16,131,1,0,2
16,132,2,1,0
16,133,0,2,1
16,134,2,0,1
16,135,2,0,1
16,136,1,0,2
16,137,0,1,2
16,138,1,0,2
16,139,2,0,1
16,140,0,2,1
16,141,1,0,2
16,142,0,1,2
16,143,1,2,0
16,144,2,1,0
16,145,2,0,1
16,183,0
16,146,1,2,0
16,147,2,0,1
16,148,0,1,2
16,49,0,1,2
16,149,1,0,2
16,150,0,2,1
16,54,2,0,1
16,55,0,2,1
16,184,0,2,1
16,185,0
16,59,0
16,151,2,1,0
16,152,0
16,186,1,2,0
16,187,0
16,188,0
16,189,0
16,190,0,2
16,153,2,1,0
16,154,2,0,1
16,191,0
16,155,0
16,156,2,0,1
16,157,0
16,158,0,1,2
16,159,1,2,0
16,160,2,1,0
16,161,1,2,0
16,192,0
16,162,1,0,2
16,193,0
16,163,1,0,2
16,164,0
16,194,0
16,195,0,2
16,165,0
16,166,1,0,2
16,196,0
16,197,0
16,167,2,0,1
16,168,0
16,169,2,1,0
16,170,2,0,1
16,171,2,0
16,198,0
16,199,0
16,172,0
16,200,2,1,0
16,47,0
16,201,1,0,2
16,173,0,1,2
16,202,1
16,91,1,0,2
16,174,2,0,1
16,181,0
16,203,2,1,0
16,204,0
16,180,0
16,205,0
16,206,2,0
16,179,2,1,0
16,178,1,0,2
16,177,1,2,0
16,176,1,0,2
16,175,0,1,2
16,30,0
13,207,0
13,208,0
13,209,0
13,210,0
13,211,0
13,187,0
13,212,0
13,213,0
13,214,0
13,215,0
13,216,0
13,217,0
13,218,0
13,24,0
13,25,0
13,219,0
13,220,0
13,221,0
13,222,0
13,99,0
13,223,0
41,9,2,0,1
41,137,0
41,146,0
41,49,1,0,2
41,224,2,0
41,225,0
41,226,2
41,54,1,2,0
41,227,2
41,55,2,1,0
41,228,0
41,229,0
41,230,0
41,209,0,2
41,210,0
41,56,0
41,231,0
41,232,0
41,58,2
41,233,0
41,234,2
41,235,0
41,236,0
41,67,0,3
41,68,0
41,237,0,2
41,43,0
41,69,3,0
41,238,0,2
41,193,0
41,239,2
41,91,2,0,1
41,21,0,1,2
41,240,0,2
41,174,0
41,30,2,0,1
41,17,1,0,2
41,178,0
41,97,3,0
41,98,2
41,241,0
41,32,2,0
41,33,1,0,2
41,242,2,0
41,18,0,2,1
41,19,0,2,1
41,46,0
41,196,2,0,1
41,243,1,2,0,3
41,215,0
41,244,2
41,245,0
41,246,0
41,117,0
41,247,2
41,248,1,2,0
41,173,0,2,1
41,72,0,2,4,6,3,1
41,73,0
41,249,2
41,250,0
41,12,2,0,1
41,251,0
41,86,2,6,0
41,88,0
41,47,2
10,252,0
10,253,0
10,254,0
10,255,0
10,256,0
10,218,0
10,257,0
10,258,0
10,259,0
42,121,0,2,1
42,122,0
42,123,0,2,1
42,124,0
42,175,2,1,0
42,153,1,0,2
42,154,2,1,0
42,155,0
42,156,1,0,2
42,157,0
42,158,1,0,2
42,159,2,1,0
42,160,0,1,2
42,161,1,2
42,162,1,0,2
42,163,1,2,0
42,164,0
42,165,0
42,166,0,2,1
42,167,0,1,2
42,168,0
42,169,1,2
42,170,2,1,0
42,171,0,2
42,172,0
42,173,2,0,1
42,174,0,1,2
42,152,0
42,176,0
42,177,1,0,2
42,178,2,0,1
42,179,1,0,2
42,180,0
42,181,0
42,151,0,2,1
42,59,0
42,150,2,1,0
42,149,1,2,0
42,49,0,1,2
42,148,0,2,1
42,147,0,1,2
42,146,1,2,0
42,145,2,1,0
42,144,2,0,1
42,143,2,0,1
42,142,0
42,141,2,1,0
42,140,0
42,139,0,1,2
42,138,0
42,137,1,0,2
42,136,0
42,135,0
42,134,0
42,133,1,0,2
42,132,0
42,131,0,2,1
42,130,0
42,129,0
42,128,0
42,127,2,0,1
42,126,0
42,125,0,2,1
20,224,0
20,260,0
20,261,0
20,262,0
20,229,0
20,263,0
20,264,0
20,265,0
20,188,0
20,70,0
20,238,0
20,266,0
20,267,0
20,268,0
20,115,0
20,269,0
20,117,0
20,270,0
20,271,0
20,272,0
20,273,0
20,274,0
15,148,2,0
15,179,2,0
19,39,6,5
19,18,0
18,39,5,6
37,39,0
12,39,6,5
38,39,0
38,275,0
38,44,0
38,276,0
39,277,0
39,83,0
39,84,0
39,278,0
39,50,0
39,51,0
39,53,0
39,48,3,0
39,74,0
39,105,0
39,107,0
39,279,3,5
39,63,0
39,65,0,3
39,67,0
39,69,0
39,73,0
39,80,0
39,280,0
39,92,6,5
39,97,0
39,99,3,5,6
9,281,0
9,282,0
9,283,1,0,3,2
9,284,1,0,2,3
9,246,0
9,285,3,2,1,0
9,286,1,2,3,0
9,287,0
9,288,0
9,289,0
9,290,0
9,291,0
9,292,0
9,293,0
9,294,0
9,200,0
9,295,0
9,296,0
9,47,0
9,297,0
9,91,2,1,0
9,29,0,3,1,2,6
9,298,2,0,1
9,132,1,2,0
9,141,0
9,299,0
9,49,2,1,0
9,50,0
9,300,2,0
9,54,2,1,0
9,301,0
9,302,0
9,55,1,2,0
9,303,2,1,0
9,22,0
9,231,0
9,304,0
9,189,0
9,67,0
9,305,0
9,69,0
9,306,0
9,307,0
9,193,0
9,308,1,2,0
9,309,0
9,34,0
9,33,0,1,2
9,32,2,0,1
9,310,0
9,311,0
9,97,0
9,312,0
9,17,3,0,6,2,1
9,30,6,2,0,1,3
9,313,0
9,314,0
14,236,0
14,315,0
14,316,0
14,317,0
14,318,0,2
14,271,0
14,83,0
14,84,0
14,319,0,2
14,320,0,2
14,218,2,0
14,321,0,2
14,23,0,2
14,24,0,2
14,25,0,2
14,322,2,0
14,26,2,0
14,323,2,0
14,324,0
14,107,0
17,121,0
17,132,1,0,2
17,48,0
17,49,1,2,0
17,300,2,0
17,54,0,2,1
17,302,0
17,55,0,1,2
17,303,2,0,1
17,325,0
17,22,0
17,326,2,1,0
17,304,0
17,327,0
17,65,0
17,188,0
17,189,0
17,67,0
17,69,0
17,307,0
17,193,0
17,283,0,3,1,2
17,74,0
17,284,2,0,3,1
17,328,0
17,329,1,2,0
17,285,3,1,2,0
17,196,1,0,2
17,197,0
17,286,2,1,0,3
17,199,0
17,293,0
17,88,0
17,47,0
17,90,0
17,91,2,1,0
17,29,3,1,6,0,2
17,93,0
17,298,0,1,2
17,330,1,0,2
17,30,1,3,6,0,2
17,308,0,2,1
17,331,4
17,34,0
17,32,0,2,1
17,97,0
21,56,0,1,2
21,68,0,1,2
21,248,1,0,2
22,182,0
22,48,0
22,332,0
22,333,0
22,334,0
22,335,0
22,336,0
22,100,0
22,254,0
22,337,0
22,338,0
22,65,0
22,339,0
22,340,0
22,341,0
22,342,0
22,206,0
23,343,0
23,318,0,2
23,83,0
23,84,0
23,319,0,2
23,320,2,0
23,344,0
23,345,0
23,346,0
23,218,2,0
23,321,2,0
23,24,2,0
23,25,2,0
23,322,2,0
23,26,0,2
23,323,2,0
23,347,0
23,107,0
24,343,0
24,229,0
24,230,0
24,318,2,0
24,215,0
24,83,0
24,84,0
24,348,2
24,319,2,0
24,320,2,0
24,344,0
24,345,0
24,346,0
24,218,0,2
24,321,0,2
24,107,0
24,322,0,2
24,26,0,2
24,323,0,2
24,28,0
24,25,2,0
25,343,0
25,318,2,0
25,215,0
25,83,0
25,84,0
25,348,2
25,319,2,0
25,320,0,2
25,344,0
25,345,0
25,346,0
25,218,2,0
25,321,0,2
25,322,0,2
25,26,2,0
25,323,2,0
25,28,0
25,107,0
26,349,2,0
26,318,0,2
26,350,0
26,348,2
26,319,2,0
26,320,2,0
26,344,0
26,345,0
26,346,0
26,218,2,0
26,321,0,2
26,322,0,2
26,323,0,2
26,351,0,2
28,352,0
28,208,0
28,265,0
28,353,0
28,354,0
28,212,0
28,247,0
28,269,0
28,117,0
28,355,0
28,83,0
28,216,0
28,218,0
28,356,0
28,357,0
28,103,4
28,358,0
28,359,0
28,360,0
28,120,0
28,361,0
28,362,0
29,132,0,2,1
29,303,2,0,1
29,231,0
29,188,0
29,189,0
29,67,0
29,363,0
29,69,0
29,193,0
29,283,3,0,1,2
29,284,3,0,1,2
29,246,0
29,285,2,0,3,1
29,286,0,2,1,3
29,364,0
29,47,0
29,30,2,1,3,6,0
29,97,0
29,101,0
29,34,0
30,121,0
30,49,0,2,1
30,332,0
30,300,2,0
30,365,0
30,366,0,2,1
30,54,1,0,2
30,367,0
30,302,0
30,55,1,2,0
30,303,2,1,0
30,304,0
30,327,0
30,188,0
30,189,0
30,67,0
30,69,0
30,307,0
30,193,0
30,368,0
30,283,1,2,3,0
30,74,0
30,284,3,0,2,1
30,285,3,0,1,2
30,196,2,0,1
30,197,0
30,286,1,2,3,0
30,287,0
30,199,0
30,88,0
30,47,0
30,91,0,1,2
30,298,0,1,2
30,330,0,2,1
30,32,2,0
30,33,0,1,2
30,34,0
30,308,1,0,2
30,97,0
31,369,0
31,370,0
32,182,0
32,371,0,1
32,372,0,1
32,48,5,3,0
32,300,2,0
32,226,1
32,373,0
32,303,2,0
32,374,6
32,325,0
32,230,0
32,231,0
32,327,3,6,0,5
32,60,0
32,61,0
32,62,0
32,375,1,0
32,65,0,5,3
32,376,0,2,1
32,237,0
32,377,6
32,378,5,3
32,379,6
32,72,0,2
32,73,3,0,5
32,283,0,2
32,380,0
32,74,3,0,5,6
32,381,6
32,382,6
32,284,0,2
32,383,0
32,77,0
32,78,0
32,213,0
32,246,0
32,384,0
32,285,0,2
32,243,1,2
32,385,6
32,286,2,0
32,386,6
32,88,1,2
32,387,6
32,388,0
32,47,0
32,90,5,6
32,93,5,6
32,100,0
32,389,0
32,242,2,0
33,49,0,1,2
33,224,1,2,0
33,54,0,1,3,2
33,55,0,2,3,1
33,390,1,0,2
33,43,1
33,238,0,2,1
33,239,2
33,72,0
33,73,1,0,2,3
33,391,1,0,2
33,392,2,0,1
33,243,1,2,0
33,196,0,2,1
33,244,2
33,86,0
33,47,2
33,91,1,3,2,0
33,393,2,0,1
33,98,2
33,242,1,0,2
33,308,1,0,2
33,46,1
34,394,0
34,233,0
34,64,0
34,395,0
34,189,0
34,66,0
34,70,0
34,193,0
34,396,0
34,397,0
34,197,0
34,199,0
34,293,0
34,47,0
34,398,0
34,399,0
34,298,0
34,400,0
34,101,0
34,401,0
34,103,0
35,128,0
35,402,0
35,184,0
35,186,0
35,403,0
35,404,0
35,405,0
35,406,0
35,407,0
35,408,0
35,409,0
35,410,0
35,200,0
35,411,0
35,412,0
35,94,0
35,205,0
413,414,0
414,415,0
414,416,0
414,417,0
414,265,0
414,348,0
418,419,0
418,98,0
418,359,0
418,420,0
418,421,0
418,422,0
418,423,0
418,267,0
418,424,0
418,425,3
418,426,0
418,262,0
418,110,0
418,427,4
419,428,4
419,426,0
98,429,0
98,49,2
98,52,2
98,430,0
98,226,2
98,227,2,0
98,428,0
98,426,0
98,325,0
98,209,2
98,58,2
98,234,0,2
98,431,0
98,236,0
98,71,2,0
98,432,0
98,212,0
98,423,0
98,76,2,0
98,433,0
98,434,0
98,197,0,2
98,435,0
98,436,0
98,437,0
98,438,0
98,199,2,0
98,217,0
98,218,0
98,439,0
98,440,0
98,278,0
98,47,2
98,441,0
98,401,0
98,103,2
359,343,0
359,50,0
359,442,0
359,184,0
359,208,0
359,56,0
359,186,0
359,315,0
359,443,0
359,444,0
359,68,0
359,424,0
359,267,0
359,266,0
359,212,0
359,406,0
359,117,0
359,445,0
359,446,0
359,83,0
359,216,0
359,421,0
359,200,0
359,88,0
359,90,4
359,93,4
359,120,0
359,447,0
359,448,0
359,361,0
359,449,0
420,450,0
420,406,0
420,328,0
420,271,0
420,422,0
420,451,0
420,87,0
420,452,0
421,343,0
421,262,0
421,263,0
421,267,0
421,266,0
421,435,0
421,272,0
422,450,0
422,406,0
422,328,0
422,271,0
422,451,0
422,452,0
423,60,0
423,61,0
423,62,0
423,234,0
423,71,0
423,434,0
423,220,0
423,409,0
423,78,0
423,77,0
423,76,0
267,442,0
267,72,0
267,424,0
267,453,0
267,115,0
267,454,0
267,455,0
267,271,0
267,358,0
267,456,0
267,96,0
424,442,0
424,455,0
424,454,0
424,96,0
425,50,3,4
425,457,0
425,458,0
425,188,4
425,67,4,0,3
425,459,4
425,460,0
425,69,3,4
425,461,4
425,204,4
425,97,3,4
426,462,0
426,401,0
426,463,0
426,464,0
426,434,0
426,437,0
262,62,0
262,61,0
262,446,0
262,271,0
262,78,0
262,117,0
262,266,0
110,109,0
110,111,0
110,229,0
110,113,0
110,465,0
110,466,0
110,223,0
110,467,0
110,234,0
468,469,0
469,470,0
469,471,0
469,472,0
469,473,0
469,474,0
469,475,0
469,476,0
469,477,0
469,113,0
469,478,0
469,479,0
469,480,0
469,481,0
469,482,0
469,483,0
469,484,0
469,485,0
469,486,0
469,487,0
469,488,0
469,489,0
469,490,0
469,491,0
469,492,0
469,493,0
469,494,0
469,495,0
469,496,0
469,497,0
469,498,0
469,499,0
469,500,0
469,501,0
469,502,0
469,503,0
469,504,0
469,505,0
469,506,0
469,507,0
469,508,0
469,509,0
469,510,0
469,511,0
469,512,0
469,513,0
469,514,0
469,515,0
469,516,0
469,517,0
469,518,0
469,519,0
469,520,0
469,521,0
469,522,0
469,523,0
469,524,0
469,525,0
469,526,0
469,527,0
469,528,0
469,529,0
469,530,0
469,531,0
469,532,0
469,533,0
469,534,0
469,535,0
469,536,0
469,537,0
469,538,0
469,539,0
469,540,0
469,541,0
469,542,0
429,125,0
429,126,0
429,136,0
429,139,0
429,141,0
429,142,0
429,144,0
429,145,0
429,54,0
429,55,0
429,543,0
429,544,0
429,374,4
429,349,0
429,377,4
429,545,0
429,546,0
429,161,0
429,547,4
429,379,4
429,548,0
429,549,0
429,381,4
429,382,4
429,550,0
429,385,4
429,551,0
429,552,0
429,386,4
429,387,4
429,553,0
429,91,0
429,94,0
429,176,0
429,177,0
429,351,0
429,554,0
125,121,0,1,2
125,122,0,2,1
125,123,0,1,2
125,124,0,1,2
125,182,2,0
125,49,0,2,1
125,126,1,0,2
125,127,0,2,1
125,128,1,2,0
125,129,2,1,0
125,130,0,2,1
125,131,2,1,0
125,132,2,1,0
125,133,2,0,1
125,134,1,2,0
125,135,0,2,1
125,136,1,0,2
125,137,0,2,1
125,138,1,2,0
125,139,2,1,0
125,140,1,2,0
125,141,2,1,0
125,142,1,2,0
125,143,0,1,2
125,144,0,2,1
125,145,0,2,1
125,146,0,2,1
125,147,1,0,2
125,148,1,2,0
125,149,2,1,0
125,150,2,0,1
125,54,2,0,1
125,55,1,0,2
125,184,2,1,0
125,59,0
125,151,0,2,1
125,152,0
125,186,0,2,1
125,190,0,2
125,153,2,1,0
125,154,2,0,1
125,155,0
125,156,0,2,1
125,157,0
125,158,1,2,0
125,159,0,2,1
125,160,2,0,1
125,546,0
125,161,2,1,0
125,162,2,1,0
125,163,0,1,2
125,164,0
125,195,2
125,165,0
125,166,2,0,1
125,197,0
125,167,0,1,2
125,168,0
125,169,1,2
125,170,2,0,1
125,171,2,0
125,198,0
125,199,0
125,172,0
125,200,0,1,2
125,173,1,2,0
125,91,2,1,0
125,174,1,0,2
125,94,0
125,175,2,1,0
125,176,1,0,2
125,177,0,2,1
125,178,1,2,0
125,179,1,0,2
125,206,2,0
125,180,0
125,203,0,1,2
125,181,0
126,121,0
126,122,1,0,2
126,123,0,2,1
126,124,2,1,0
126,182,2,0
126,127,0,2,1
126,128,2,0,1
126,176,1,2,0
126,175,0
126,555,1
126,94,0
126,556,1
126,91,2,1,0
126,200,2,0,1
126,172,0
126,199,0
126,198,0
126,168,0
126,167,0
126,197,0
126,557,1
126,558,1
126,166,0
126,559,1
126,165,0
126,195,2
126,164,0
126,162,2,0,1
126,192,0
126,161,0,2
126,546,0
126,160,0
126,159,0
126,158,0
126,157,0
126,156,0
126,155,0
126,154,0
126,153,0
126,190,2,0
126,186,0,1,2
126,152,0
126,151,0
126,59,0
126,232,1
126,184,1,2,0
126,55,1,0,2
126,54,0,2,1
126,150,2,1,0
126,149,0,1,2
126,49,2
126,147,0
126,146,0,2,1
126,145,1,0,2
126,144,1,0,2
126,143,0,1,2
126,129,1,0,2
126,177,0,2,1
126,178,0,1,2
126,206,0,2
126,180,0
126,181,0
126,130,1,2,0
126,131,0,2,1
126,132,1,2,0
126,133,2,1,0
126,134,1,2,0
126,135,2,1,0
126,136,1,2,0
126,137,2,0,1
126,138,0,2,1
126,139,1,2,0
126,140,1,2,0
126,141,0,2,1
126,142,1,2,0
136,121,0
136,122,1,0,2
136,123,1,2,0
136,124,0,2,1
136,182,0,2
136,127,2,0,1
136,128,2,0,1
136,129,1,2,0
136,130,2,1,0
136,131,1,2,0
136,132,2,1,0
136,133,1,2,0
136,134,2,1,0
136,135,2,0,1
136,149,2,1,0
136,137,2,1,0
136,138,0,1,2
136,139,2,0,1
136,140,2,0,1
136,141,2,0,1
136,142,0,2,1
136,143,0,1,2
136,144,0,2,1
136,145,0,1,2
136,146,0,2,1
136,147,0
136,49,2
136,150,1,2,0
136,54,0,2,1
136,55,1,2,0
136,184,2,1,0
136,59,0
136,151,0
136,152,0
136,186,1,0,2
136,190,2,0
136,153,0
136,154,0
136,155,0
136,156,0
136,157,0
136,158,0
136,159,0
136,160,0
136,546,0
136,161,2,0
136,162,2,1,0
136,164,0
136,195,2
136,165,0
136,166,0
136,197,0
136,167,0
136,168,0
136,199,0
136,172,0
136,200,2,0,1
136,91,0,2,1
136,94,0
136,175,0
136,176,0,1,2
136,177,0,1,2
136,178,2,0,1
136,206,0,2
136,180,0
136,181,0
139,121,2,0,1
139,122,0,2,1
139,123,2,0,1
139,124,2,0,1
139,182,0,2
139,127,2,0,1
139,128,2,1,0
139,129,2,1,0
139,130,0,2,1
139,131,1,0,2
139,132,0,2,1
139,133,2,0,1
139,134,2,0,1
139,135,0,2,1
139,137,2,1,0
139,138,1,0,2
139,140,0,1,2
139,141,0,1,2
139,142,0,1,2
139,143,1,0,2
139,144,1,0,2
139,145,1,2,0
139,146,1,0,2
139,147,2,0,1
139,148,1,0,2
139,49,0,1,2
139,149,2,0,1
139,150,1,0,2
139,560,0
139,54,2,1,0
139,55,0,1,2
139,184,0,1,2
139,210,0
139,59,0
139,151,0,2,1
139,152,0
139,186,0,1,2
139,190,0,2
139,153,1,0,2
139,154,2,0,1
139,155,0
139,156,1,2,0
139,157,0
139,158,0,1,2
139,159,0,1,2
139,160,2,1,0
139,546,0
139,161,1,0,2
139,162,0,1,2
139,163,1,0,2
139,164,0
139,195,2
139,165,0
139,166,2,0,1
139,167,2,0,1
139,168,0
139,169,2,1
139,170,1,0,2
139,171,0,2
139,198,0
139,172,0
139,200,1,2,0
139,88,0
139,173,2,0,1
139,91,0,2,1
139,174,0,2,1
139,94,0
139,175,1,2,0
139,176,0,2,1
139,177,2,1,0
139,178,2,1,0
139,179,2,0,1
139,206,0,2
139,180,0
139,203,1,0,2
139,181,0
141,121,2,0,1
141,122,1,0,2
141,123,2,0,1
141,124,2,1,0
141,182,0,2
141,127,2,0,1
141,128,0,2,1
141,129,2,0,1
141,130,2,0,1
141,131,1,2,0
141,132,2,0,1
141,133,2,1,0
141,134,2,1,0
141,135,1,0,2
141,137,0,1,2
141,138,2,0,1
141,140,1,2,0
141,142,2,1,0
141,143,2,0,1
141,144,1,2,0
141,145,1,0,2
141,146,2,0,1
141,147,2,0,1
141,148,0,2,1
141,49,2,1,0
141,149,1,0,2
141,150,0,1,2
141,54,0,1,2
141,55,0,1,2
141,184,1,0,2
141,232,1
141,59,0
141,151,2,0,1
141,152,0
141,186,0,1,2
141,190,0,2
141,153,0,2,1
141,154,0,1,2
141,155,0
141,156,1,2,0
141,157,0
141,158,1,0,2
141,159,0,2,1
141,160,2,1,0
141,546,0
141,161,0,1,2
141,162,0,2,1
141,193,0
141,163,1,0,2
141,164,0
141,195,2
141,165,0
141,559,1
141,166,1,0,2
141,558,1
141,557,1
141,197,0
141,167,1,0,2
141,168,0
141,169,2,1
141,170,0,2,1
141,171,0,2
141,198,0
141,199,0
141,172,0
141,200,1,0,2
141,539,0
141,173,1,0,2
141,91,0,2,1
141,174,0,1,2
141,94,0
141,120,0
141,555,1
141,175,2,1,0
141,176,0,2,1
141,177,1,0,2
141,178,1,2,0
141,179,0,1,2
141,206,0,2
141,180,0
141,203,1,2,0
141,181,0
141,524,0
142,121,0
142,122,0,1,2
142,123,1,2,0
142,124,0,2,1
142,182,2,0
142,127,2,1,0
142,128,0,1,2
142,129,0,1,2
142,130,1,0,2
142,131,2,1,0
142,132,0,2,1
142,133,0,2,1
142,134,0,2,1
142,135,1,2,0
142,137,2,1,0
142,138,2,0,1
142,140,2,0,1
142,143,0,1,2
142,144,0,1,2
142,145,2,1,0
142,146,1,0,2
142,147,0
142,49,2
142,149,1,0,2
142,150,2,0,1
142,54,0,2,1
142,55,0,1,2
142,184,2,1,0
142,59,0
142,151,0
142,152,0
142,186,2,0,1
142,190,0,2
142,153,0
142,154,0
142,155,0
142,156,0
142,157,0
142,158,0
142,159,0
142,160,0
142,546,0
142,161,0,2
142,162,2,0,1
142,164,0
142,195,2
142,165,0
142,166,0
142,197,0
142,167,0
142,168,0
142,198,0
142,199,0
142,172,0
142,200,1,0,2
142,91,1,2,0
142,94,0
142,175,0
142,176,0,2,1
142,177,0,2,1
142,178,0,2,1
142,206,0,2
142,180,0
142,181,0
144,121,2,0,1
144,122,1,2,0
144,123,0,1,2
144,124,2,0,1
144,182,0,2
144,127,2,0,1
144,128,2,1,0
144,129,2,1,0
144,130,0,2,1
144,131,2,1,0
144,132,2,1,0
144,133,2,1,0
144,134,1,0,2
144,135,1,2,0
144,137,1,2,0
144,138,2,0,1
144,140,1,0,2
144,143,0,2,1
144,145,0,1,2
144,146,1,2,0
144,147,0,2,1
144,148,1,0,2
144,49,1,0,2
144,149,1,0,2
144,150,1,0,2
144,54,2,1,0
144,55,0,2,1
144,184,1,0,2
144,59,0
144,151,2,0,1
144,152,0
144,186,0,1,2
144,190,2,0
144,153,0,2,1
144,154,2,0,1
144,155,0
144,156,0,2,1
144,157,0
144,158,0,1,2
144,159,0,2,1
144,160,1,0,2
144,546,0
144,161,1,0,2
144,162,2,0,1
144,163,0,2,1
144,164,0
144,195,2
144,165,0
144,166,0,1,2
144,196,0
144,197,0
144,167,2,1,0
144,168,0
144,169,1,2
144,170,1,2,0
144,171,2,0
144,198,0
144,199,0
144,172,0
144,200,1,2,0
144,173,2,0,1
144,91,2,1,0
144,174,1,0,2
144,94,0
144,175,1,2,0
144,176,0,1,2
144,177,1,2,0
144,178,0,1,2
144,179,1,0,2
144,206,0,2
144,180,0
144,203,2,1,0
144,181,0
145,121,1,2,0
145,122,1,0,2
145,123,1,0,2
145,124,0,2,1
145,182,2,0
145,127,1,2,0
145,128,0,1,2
145,129,1,2,0
145,130,2,1,0
145,131,1,2,0
145,132,2,0,1
145,133,0,2,1
145,134,0,1,2
145,135,0,2,1
145,137,1,2,0
145,138,1,0,2
145,140,1,0,2
145,143,1,0,2
145,176,2,1,0
145,183,0
145,146,0,2,1
145,147,1,2,0
145,148,1,2,0
145,49,2,0,1
145,149,0,2,1
145,150,0,1,2
145,184,2,1,0
145,185,0
145,59,0
145,151,0,1,2
145,152,0
145,186,1,2,0
145,187,0
145,190,0,2
145,153,0,1,2
145,154,2,0,1
145,191,0
145,155,0
145,156,0,1,2
145,157,0
145,158,2,0,1
145,159,2,0,1
145,160,1,0,2
145,161,2,1,0
145,162,0,2,1
145,163,0,2,1
145,164,0
145,195,2,0
145,165,0
145,166,1,2,0
145,167,0,2,1
145,168,0
145,169,0,1,2
145,170,1,0,2
145,171,0,2
145,198,0
145,172,0
145,200,0,1,2
145,173,2,1,0
145,174,0,2,1
145,175,0,2,1
145,177,0,1,2
145,178,0,2,1
145,179,2,0,1
145,180,0
145,561,0
145,204,0
145,203,0,2,1
145,181,0
54,123,0,2,1
54,128,1,0,2
54,129,1,2,0
54,130,2,0,1,3
54,132,0,2,1
54,133,0,2,1
54,134,0,1,2
54,137,0,1,2
